順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
79,スミス,25800,80,2.125,-21.067,65,35,4,9,18,22,22,13,12
80,根尾,25400,80,2.033,-40.377,72,28,3,8,18,23,24,13,11
81,金丸,24500,80,2.136,-0.001,73,27,7,18,23,22,17,8,5
82,今井,24400,80,2.154,91.318,64,36,6,12,19,21,18,12,12
83,スタメン,24200,80,2.191,-37.181,64,36,10,16,23,22,16,7,6
84,秋広,24200,80,2.116,-5.983,77,23,5,14,25,21,18,10,7
85,奥川,23100,80,2.159,44.747,71,29,6,15,23,24,19,8,5
86,ドジャース マジック,21700,80,2.3,-37.231,76,24,1,5,10,15,21,25,23
87,バント,20900,80,2.257,-22.722,72,28,7,17,26,22,13,7,8
88,ライデル,18500,80,2.414,21.429,78,22,11,21,27,20,13,5,3
89,パヘス,15800,80,2.606,159.019,68,32,3,9,18,20,17,15,18
90,テオスカー,9500,80,3.109,-18.032,77,23,3,11,26,24,17,10,9
91,50-50,28800,70,1.898,-35.709,74,26,5,13,20,23,18,12,9
92,牽制,28000,70,1.911,-9.535,41,59,10,13,18,18,16,11,14
93,ロッキーズ,27000,70,1.912,-30.359,74,26,4,9,13,11,12,18,33
94,涌井,25800,70,1.909,-21.939,66,34,4,13,23,24,20,9,7
95,バーランダー,25700,70,1.954,-36.609,89,11,3,13,20,20,18,14,12
96,門脇,25500,70,2.006,-62.003,73,27,6,16,27,22,16,7,6
97,デグロム,24900,70,1.949,83.868,91,9,4,17,24,20,15,11,9
98,スポティービーナウ tv,24800,70,1.924,-15.212,86,14,4,21,26,25,16,6,2
99,憔悴,23500,70,2.075,0,57,43,12,16,15,15,19,12,11
100,有原,23300,70,2.097,1.972,72,28,8,17,27,22,14,7,5
101,クリステイラー,23200,70,2,-6.146,77,23,2,7,13,19,22,20,17
102,突き指,21500,70,2.123,-0.004,30,70,12,9,19,34,15,6,5
103,ベリンジャー,21000,70,2.124,36.696,89,11,4,19,24,18,14,11,10
104,レンドン,20300,70,2.188,-22.064,87,13,4,14,22,22,17,11,10
105,中田,20000,70,2.194,-34.478,67,33,6,11,19,25,18,11,10
106,ホセラミレス,19800,70,2.239,-34.634,87,13,4,15,22,20,17,12,10
107,ラックス ドジャース,19400,70,2.24,23.237,65,35,3,6,10,14,20,23,24
108,五十幡,18300,70,2.28,21.469,69,31,7,15,24,22,17,9,6
109,セーフ,18100,70,2.288,-43.148,73,27,8,15,27,23,14,6,7
110,球審,15500,70,2.465,-21.05,69,31,8,18,25,24,14,5,6
111,オズナ,14400,70,2.525,-69.193,81,19,3,9,21,22,17,13,15
112,サヨナラ,12100,70,2.739,-62.559,71,29,6,15,28,25,14,5,7
113,脱臼 肩,1000,70,5.196,0,49,51,6,11,13,21,21,17,11
114,咄嗟,24700,60,1.919,-10.313,53,47,3,3,7,17,24,22,24
115,前川,24200,60,1.947,-88.978,73,27,6,15,23,23,17,8,8
116,引退,23600,60,1.939,87.95,57,43,6,8,15,20,20,14,17
117,ゲリットコール,23100,60,1.971,4.227,89,11,4,16,22,17,16,14,11
118,憤慨,23100,60,1.957,-19.24,48,52,7,10,16,21,21,12,13
119,pk,23000,60,1.99,6.181,67,33,8,14,26,25,14,7,6
120,ロドリゲス,22800,60,1.91,11.175,60,40,7,15,16,19,20,13,10
121,覚醒,22700,60,1.971,-7.574,42,58,5,7,11,17,22,17,21
