順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
112,つき指 治し方,18500,70,1.928,-37.728,33,67,7,6,15,37,20,8,7
113,腓骨骨折,18300,70,1.987,0.241,40,60,3,6,9,19,24,22,17
114,恋愛相性診断,16600,70,2.045,14.564,10,90,72,17,2,5,3,1,0
115,湿布 効果,16200,70,2.049,6.579,49,51,9,17,18,22,14,8,12
116,若木骨折,15600,70,1.965,6.31,33,67,4,8,19,41,16,7,5
117,シンスプリント 治し方,15300,70,2.095,32.356,53,47,21,11,11,32,19,3,3
118,野球肘,14500,70,2.119,5.395,50,50,8,10,17,39,18,5,3
119,ミニバス,13600,70,2.1,-26.694,43,57,3,4,20,43,15,8,7
120,足首 捻挫 テーピング,4500,70,3.311,0.348,40,60,9,10,17,38,17,6,3
121,足首靭帯損傷,4400,70,3.399,0.478,36,64,13,8,8,25,27,12,7
122,足首 靭帯,3200,70,3.718,1.232,50,50,11,15,22,28,17,5,2
123,足関節捻挫,3200,70,3.673,0.002,45,55,8,17,16,23,20,9,7
124,足首 骨折,3200,70,3.672,0.12,44,56,6,13,24,28,18,7,4
125,捻挫 靱帯損傷 違い,1800,70,4.22,0.001,34,66,9,14,20,36,16,4,1
126,捻挫 痛み止め,1700,70,4.207,0.007,38,62,6,14,16,32,20,7,5
127,捻挫 腫れてない 痛い,1400,70,4.506,0,15,85,12,17,24,30,14,2,1
128,捻挫テーピング巻き方,1100,70,4.747,0.065,33,67,17,8,8,28,24,11,4
129,捻挫 足の甲が痛い,1100,70,4.659,0.031,26,74,4,15,22,27,18,11,3
130,謙遜,16300,60,1.93,-19.73,43,57,12,17,18,19,15,9,10
131,頚椎捻挫,15700,60,1.964,0.689,41,59,3,11,19,24,20,13,10
132,打撲 骨折 見分け方,15600,60,1.995,-1.352,29,71,4,9,13,23,21,17,13
133,棘上筋,15000,60,1.935,-22.394,50,50,3,18,17,20,18,13,11
134,稽古,13500,60,2.151,-0.001,41,59,4,4,6,17,20,20,29
135,親指 テーピング,13000,60,2.142,4.968,35,65,10,7,14,31,21,10,7
136,距骨,12300,60,2.182,6.029,36,64,2,14,15,23,23,13,10
137,外脛骨,11000,60,2.167,1.962,39,61,6,14,19,33,16,7,5
138,卒団記念品,10700,60,2.106,14.12,19,81,1,1,15,64,17,1,1
139,トールマン インソール口コミ,10400,60,2.297,-105.148,19,81,1,0,11,62,22,2,2
140,足首骨折 完治 期間,10100,60,2.39,0.55,30,70,3,3,6,18,28,25,17
141,シーネ ギプス 違い,9900,60,2.343,8.38,26,74,1,6,11,28,27,17,10
142,ももかん 治し方,9600,60,2.375,11.293,52,48,27,12,11,30,15,3,2
143,バスパン,9600,60,2.362,-14.661,31,69,15,11,19,37,13,3,2
144,スポーツトレーナー,8800,60,2.438,-3.172,43,57,23,10,9,24,20,8,6
145,捻る,7800,60,2.575,0,49,51,2,5,7,16,24,23,23
146,靭帯断裂 治療 期間,7000,60,2.666,1.389,37,63,5,6,10,27,30,13,9
147,挫く,5400,60,2.896,0,50,50,2,5,6,17,22,24,24
148,足の甲 捻挫,2700,60,3.678,0.237,21,79,5,14,23,28,18,8,4
149,捻挫 冷やす 温める,2600,60,3.644,0,42,58,4,11,23,31,20,7,4
150,内反捻挫,2500,60,3.719,0.833,46,54,9,26,18,24,16,5,2
151,手首捻挫,2300,60,3.914,0.001,39,61,16,12,13,21,19,12,7
152,足 捻挫,1900,60,4.06,-0.106,29,71,9,14,23,30,13,7,4
153,捻挫 整形外科 整骨院 どっち,1400,60,4.283,0,24,76,2,10,23,39,18,6,2
154,捻挫 後遺症,1200,60,4.504,9.947,34,66,9,16,19,26,19,8,3
155,捻挫 湿布 いつまで,1200,60,4.462,1.251,25,75,3,12,16,30,25,11,3
156,捻挫 靱帯損傷,1200,60,4.44,0.003,36,64,10,17,18,32,16,5,2
157,私用,12300,50,2.034,-13.51,44,56,6,19,28,24,13,6,4
158,インザペイント,11900,50,1.973,-72.011,43,57,12,7,16,43,17,3,2
159,靭帯とは,11700,50,2.023,0.374,40,60,9,10,8,16,18,16,23
160,骨挫傷 完治期間,11700,50,1.944,6.339,38,62,6,7,10,27,24,16,10
161,今更だって僕は言うかな 歌詞,10600,50,2.126,39.089,30,70,59,24,4,7,5,1,0
162,小指 骨折,10400,50,2.123,22.316,27,73,5,7,15,29,21,14,9
163,松葉杖 レンタル,10300,50,2.205,0.276,37,63,2,6,12,26,26,15,13
164,ジョーンズ骨折,10200,50,2.099,25.684,50,50,6,15,17,28,21,8,5
165,スポーツ整形外科,10100,50,2.106,28.547,36,64,5,5,9,35,27,11,8
166,足関節,9600,50,2.141,0.001,44,56,3,17,16,22,20,12,10
167,寝落ち,9600,50,2.118,39.148,40,60,6,15,21,21,17,10,10
168,一禅堂,9500,50,2.223,24.075,6,94,80,14,1,3,2,0,0
169,ザムスト インソール,9500,50,2.091,19.024,59,41,4,5,12,39,26,9,5
170,ノビタ プロテイン,9200,50,2.129,25.37,37,63,3,1,16,59,17,2,2
171,第5中足骨骨折,9100,50,2.209,8.503,36,64,7,13,15,23,22,13,7
172,生まれてきた意味診断,8900,50,2.216,-5.093,13,87,66,17,4,7,4,1,1
173,有痛性外脛骨障害,8400,50,2.227,2.065,36,64,5,11,18,35,19,7,5
174,くるぶし 骨折,6200,50,2.654,3.284,28,72,3,6,12,26,24,18,11
175,骨折 痛み,4700,50,2.864,0.014,34,66,11,13,17,23,18,9,9
176,足ひねった時の対処法,3100,50,3.368,-0.954,26,74,17,21,17,24,15,4,2
177,足首 捻挫 骨折 見分け方,3000,50,3.445,-0.007,33,67,6,13,18,30,20,8,5
178,手首 捻挫,3000,50,3.308,0,40,60,10,19,22,26,14,6,3
179,足首 捻挫 サポーター,2000,50,3.805,0.013,36,64,2,7,17,39,22,9,4
180,足首捻挫 サポーター,1900,50,3.757,0.108,30,70,6,5,10,30,27,15,7
181,足首 捻挫 治らない,1600,50,4.039,9.754,46,54,3,6,16,33,25,11,6
182,捻挫 風呂,1400,50,4.083,0,54,46,9,13,19,27,19,9,4
183,足の捻挫,1300,50,4.298,-0.004,29,71,4,6,12,24,19,17,18
184,捻挫と骨折の違い,1300,50,4.199,0.002,25,75,14,14,11,23,19,14,5
185,捻挫 腫れる理由,1200,50,4.387,0,25,75,6,12,21,32,19,7,3
186,捻挫 くるぶし 腫れ,1200,50,4.215,0.014,26,74,5,9,22,34,21,7,2
187,捻挫 対処法,1200,50,4.214,0,34,66,14,28,23,21,9,3,2
188,捻挫 電気治療 効果,1100,50,4.43,0.388,36,64,10,7,21,37,19,5,1
189,捻挫 治し方,1100,50,4.346,0.007,36,64,7,24,24,24,14,4,3
190,捻挫 ロキソニン,1100,50,4.329,0,45,55,3,12,25,31,19,5,5
191,信頼,11000,40,1.953,8.548,45,55,4,10,15,23,22,13,13
192,拒否,10800,40,1.987,0.001,44,56,2,4,6,14,22,23,29
193,恋愛キャラクターテスト,10500,40,2.033,-10.996,7,93,70,22,3,3,2,0,0
194,目のクマ,10500,40,1.957,3.269,41,59,7,13,21,25,19,9,6
195,恋みくじ 無料,10300,40,1.969,-71.792,5,95,64,24,3,5,3,0,1
196,せっかち,10200,40,2.018,45.969,37,63,6,13,18,21,17,11,14
197,ミズノ バレーボールシューズ,10200,40,1.998,46.509,37,63,8,7,15,41,21,5,3
198,テーピング 指,10000,40,1.976,-55.341,30,70,7,5,12,34,22,10,10
199,膝窩筋,9900,40,2.02,6.046,49,51,4,23,19,22,17,9,6
200,瘡蓋,9900,40,1.999,-54.906,34,66,6,15,21,21,18,11,8
201,電気治療 効果,9900,40,1.949,6.158,38,62,6,9,15,24,21,14,11
202,上体起こし,9900,40,1.932,4.782,41,59,8,9,18,39,14,7,5
203,シャトルラン コツ,9800,40,1.99,18.286,37,63,46,5,7,26,11,2,3
204,冷え性,9700,40,2.004,-0.994,36,64,10,17,20,19,14,9,11
205,鎮静剤,9600,40,2.078,-53.088,40,60,2,9,16,25,23,14,11
206,恋愛心理テスト,9600,40,1.951,36.278,31,69,52,29,6,7,4,1,1
207,筋筋膜性腰痛,9600,40,1.924,-29.483,40,60,5,11,15,24,22,14,9
208,抜粋,9400,40,2.005,-37.753,50,50,3,9,16,22,23,14,13
209,切り傷,9400,40,1.978,0.002,40,60,4,9,15,22,23,16,11
210,炎症,9300,40,2.059,1.919,49,51,4,9,12,18,18,16,23
211,2025年相性がいい人,9300,40,2.002,74.163,32,68,59,22,8,7,3,1,0
212,気質,9300,40,1.981,-31.449,45,55,6,10,16,21,17,13,17
213,連立方程式 計算機,9100,40,1.971,9.646,48,52,60,20,4,8,5,1,2
214,足の筋が痛い,9000,40,1.96,0.737,26,74,6,10,11,19,20,18,16
215,ミスターブルースカイ 歌詞,8800,40,2.026,74.388,22,78,67,16,3,8,4,1,1
216,後脛骨筋,8700,40,2.159,14.639,51,49,4,22,22,22,16,8,6
217,アウェイ,8700,40,2.129,69.341,38,62,7,16,15,17,19,12,14
218,成長痛 膝,8600,40,2.089,16.943,28,72,7,4,22,46,14,3,4
219,足底筋膜炎 テーピング,8600,40,1.968,-30.649,40,60,7,9,15,26,24,10,9
220,トールマン,8600,40,1.962,-147.505,48,52,3,9,17,41,20,6,4
221,サブリナ2,8500,40,2.216,21.273,73,27,28,10,16,33,9,2,2
222,専願とは,8500,40,1.987,-24.51,29,71,27,6,8,32,19,4,4
223,sm診断,8500,40,1.942,75.1,29,71,55,19,9,9,5,1,2
224,順次,8200,40,2,-40.297,51,49,3,10,20,27,23,10,7
225,足の痛み,8000,40,2.239,0.003,34,66,2,5,11,20,25,18,19
