順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
422,言うことを聞かない子供,13900,80,1.983,-61.53,22,78,1,3,27,44,14,6,5
423,あやとり 簡単 子供,13800,80,2.102,1.903,15,85,1,3,31,36,5,10,14
424,クラリスロマイシン錠50mg,13800,80,2.007,16.696,17,83,1,2,20,52,14,5,6
425,外来感染対策向上加算,13700,80,2.012,-35.74,37,63,1,4,10,25,31,19,10
426,#8000 どんなとき,13700,80,1.997,22.046,18,82,0,11,46,26,7,6,4
427,ロブロックス スイッチ,13700,80,1.969,8.731,43,57,2,3,38,46,7,2,2
428,リュック キッズ,13600,80,2.051,58.811,7,93,0,3,35,49,5,4,4
429,鉄棒 室内,13500,80,2.064,-21.812,24,76,0,3,36,37,7,10,7
430,お弁当 子供,13500,80,2.043,-17.327,6,94,0,2,44,47,4,1,2
431,シートベルト 子供,13400,80,2.161,3.309,25,75,0,3,34,31,9,13,10
432,マイコプラズマ肺炎 子供 症状,13400,80,2.098,8.772,16,84,2,3,28,44,10,7,6
433,マリクワ ランドセル,13400,80,2.068,84.996,8,92,5,13,48,24,5,4,1
434,手足口病 下痢,13300,80,2.133,-84.663,13,87,1,7,58,27,3,2,2
435,結節性硬化症,13300,80,2.1,-9.608,34,66,1,12,15,22,21,16,13
436,びわ湖こどもの国,13200,80,2.051,15.127,38,62,0,3,32,36,10,11,8
437,エフオーキッズ,13200,80,2.03,9.478,6,94,0,3,41,47,5,2,2
438,マイコプラズマ感染症,13100,80,2.128,-8.287,27,73,3,7,19,35,18,10,8
439,bot gps,13100,80,2.098,62.168,14,86,0,2,41,49,5,1,2
440,竹ひご,13100,80,2.078,-22.257,37,63,2,6,23,35,12,9,13
441,七五三 母親 服装,12900,80,2.098,-62.632,4,96,0,3,54,37,2,2,2
442,マーボー豆腐レシピ人気 子供,12900,80,2.049,7.248,9,91,1,1,31,48,8,4,7
443,俊足 キッズ 男子,12800,80,2.102,2.019,24,76,1,3,27,43,11,9,6
444,abcクッキング キッズ,12800,80,2.087,-26.216,5,95,0,1,37,51,6,2,3
445,アドエア100ディスカス,12800,80,2.085,-8.062,24,76,2,4,16,40,19,10,9
446,熱せん妄 子供,12600,80,2.102,63.89,17,83,2,6,40,37,7,5,3
447,amazonキッズタブレット,12500,80,2.171,5.06,21,79,0,5,51,34,4,4,2
448,都立小児総合医療センター,12500,80,2.119,-1.611,27,73,1,6,21,28,18,14,12
449,通級指導教室,12500,80,2.072,3.671,26,74,1,6,22,38,18,10,5
450,水いぼ 薬,12400,80,2.145,4.088,23,77,0,3,31,38,11,10,7
451,子供 口内炎,12400,80,2.132,-28.722,16,84,0,4,47,40,5,2,2
452,インフルエンザ 予防接種 間隔,12300,80,2.19,-25.641,8,92,0,2,33,47,11,3,4
453,レボセチリジン 子供,12200,80,2.173,-13.069,15,85,0,4,37,42,8,6,3
454,セイバン,12200,80,2.158,25.909,25,75,1,3,35,42,8,5,6
455,ワーキングメモリー 低い 特徴,12100,80,2.195,22.916,15,85,2,8,18,44,17,6,5
456,子供 嘔吐 繰り返す,12100,80,2.157,-17.917,24,76,0,5,50,36,5,2,2
457,電動鉛筆削り,12100,80,2.14,23.113,23,77,0,3,29,39,10,10,9
458,ラキュー ポケモン,12000,80,2.147,8.955,29,71,1,3,37,37,7,9,6
459,キッズ携帯 docomo 料金,12000,80,2.086,100.643,33,67,0,1,23,53,14,5,4
460,moa美術館 児童作品展,11900,80,2.15,-55.371,15,85,1,1,21,51,11,6,9
461,ヒトメタニューモウイルス 保育園,11700,80,2.209,-1.282,13,87,0,9,42,20,9,14,6
462,子供 いびき 原因,11700,80,2.146,33.996,20,80,0,3,45,43,5,2,2
463,コッホ現象,11600,80,2.233,-41.158,19,81,0,20,47,15,8,7,3
464,トスフロキサシン,11600,80,2.183,-25.262,34,66,0,14,28,29,13,9,7
465,カナヘビ 飼い方,11500,80,2.257,-87.921,43,57,1,4,31,42,10,6,6
466,手足口病 小学校,11500,80,2.224,-40.954,11,89,0,1,39,52,4,2,2
467,子供 眼鏡 補助金,11200,80,2.191,22.345,27,73,0,1,35,52,8,2,2
468,小学生 男の子 髪型,11000,80,2.192,-31.349,13,87,0,1,31,59,7,1,1
469,嘘をつく子供,11000,80,2.191,24.416,14,86,1,2,22,48,16,6,5
470,ニャオハ イラスト,10800,80,2.229,-12.671,20,80,1,7,41,32,7,8,4
471,弱視 子供,10500,80,2.364,-5.514,19,81,0,4,30,31,11,15,9
472,黒川鞄 ランドセル,10400,80,2.301,31.505,18,82,0,1,41,43,5,6,4
473,村瀬鞄 ランドセル,10400,80,2.258,39.44,18,82,1,1,39,41,5,7,6
474,ユリナール,10300,80,2.479,0.324,52,48,1,4,6,13,19,23,34
475,7才 身長 体重 平均,10200,80,2.317,22.763,20,80,1,3,29,43,8,7,9
476,卒園式 髪型 女のコ,10200,80,2.289,198.911,5,95,0,2,42,49,3,2,2
477,ラップタオル サイズ目安,9800,80,2.396,-38.928,5,95,0,2,43,48,4,1,2
478,ナウゼリン 子供,9600,80,2.359,52.499,13,87,1,2,35,49,7,3,3
479,カタカナ プリント,9300,80,2.433,-3.235,17,83,0,2,30,44,9,6,9
480,ランドセル 男の子,9300,80,2.427,-46.071,18,82,1,7,41,31,6,7,7
481,ミティキュア,9100,80,2.416,4.026,25,75,3,6,22,42,16,6,5
482,朝顔 タネができない,9000,80,2.506,-58.043,17,83,0,1,29,46,8,7,9
483,発達検査 種類 一覧,8800,80,2.459,-14.81,15,85,1,5,25,35,17,9,8
484,中耳炎 プール,8700,80,2.443,-65.621,16,84,2,4,45,42,4,1,2
485,スクール水着キッズ 男子,8100,80,2.54,-29.298,11,89,1,1,27,56,10,2,3
486,2017 干支,14200,70,1.938,79.469,25,75,1,3,27,39,11,10,9
487,ウッドブロック,14100,70,1.947,-11.827,25,75,3,9,26,34,12,9,7
488,移動ポケット 作り方,13900,70,1.947,9.921,6,94,0,1,26,37,9,15,12
489,百日咳 出席停止,13800,70,1.949,141.169,20,80,6,6,18,43,19,4,4
490,プール熱 子供,13600,70,1.983,-43.689,18,82,0,6,41,35,7,7,4
491,子供 咳止め,13600,70,1.952,35.331,20,80,0,3,38,48,8,2,1
492,子供 救急 電話相談,13500,70,1.97,-28.809,15,85,0,5,51,37,4,2,1
493,パチェリエ,13500,70,1.964,12.363,22,78,1,3,32,45,7,6,6
494,感覚統合,13500,70,1.943,35.499,16,84,0,8,27,34,18,9,4
495,錦織公園,13500,70,1.923,1.041,38,62,1,4,29,32,12,12,10
496,ポケカ ボックス,13400,70,1.959,29.953,54,46,8,11,32,39,6,2,2
497,プリントキッズ,13400,70,1.935,2.95,25,75,1,4,25,38,15,9,8
498,扁桃腺肥大,13300,70,2.018,-19.537,20,80,2,10,26,34,16,7,5
499,甘麦大棗湯,13300,70,1.988,-13.841,20,80,1,6,19,32,24,11,7
500,リアルピース 年齢,13300,70,1.987,36.588,18,82,3,11,53,25,3,3,2
501,太閤山ランド プール,13200,70,1.994,-84.547,36,64,5,6,29,41,10,5,4
502,オーシャンアンドグラウンド,13200,70,1.945,14.453,7,93,0,2,38,50,6,2,2
503,オノン,13200,70,1.939,2.926,29,71,1,6,18,30,23,13,9
504,子供 高熱が続く病気,13100,70,1.998,-44.693,23,77,0,4,44,37,7,5,3
505,ナットクラッカー症候群,13000,70,2.008,6.947,33,67,1,13,17,26,22,13,8
506,低出生児体重児,13000,70,1.988,-16.815,18,82,4,29,33,18,9,4,3
507,ゴールデンエイジ,13000,70,1.974,53.846,50,50,4,9,22,36,16,8,5
508,子供 ツーブロック,13000,70,1.95,54.068,38,62,0,2,42,48,5,1,2
509,あいうえおんがく,12900,70,2.007,-24.18,26,74,12,10,20,36,10,6,6
510,2019 干支,12900,70,1.967,13.116,22,78,1,4,32,33,9,12,9
511,ランドセル 土屋鞄,12900,70,1.935,-14.36,24,76,1,2,38,33,8,12,6
512,ペアレントトレーニング,12800,70,2.035,10.853,17,83,1,8,19,38,19,10,5
513,日本脳炎 予防接種 副作用,12800,70,1.991,-25.623,18,82,1,5,42,35,9,5,3
514,サッカー トレーニングシューズ,12800,70,1.95,67.243,58,42,2,6,26,50,12,2,2
515,753 着物レンタル,12700,70,1.97,2.064,13,87,0,5,40,25,5,13,12
516,キムラタン オンライン,12700,70,1.968,-20.693,12,88,0,3,32,32,9,15,9
517,アナフラニール,12600,70,1.988,3.401,35,65,1,10,16,25,24,15,9
518,すこやかこどもクリニック,12600,70,1.971,5.828,20,80,1,5,35,40,10,4,5
519,はねまりチャンネル,12600,70,1.957,14.319,26,74,3,3,29,41,8,6,10
520,突発性発疹 2回目,12500,70,2.019,-48.102,11,89,0,9,55,21,5,7,3
521,反抗挑戦性障害,12500,70,1.99,-6.169,20,80,1,7,18,39,23,8,4
522,発表会 ドレス,12500,70,1.987,52.516,8,92,2,1,11,43,18,11,14
523,ことばの教室,12500,70,1.949,18.237,15,85,2,5,28,38,11,8,8
524,ウィルソン病,12400,70,1.993,6.042,32,68,1,20,15,20,19,15,10
525,名札 穴が開かない,12400,70,1.951,61.878,8,92,0,3,42,43,6,3,3
526,遠足 お弁当,12400,70,1.935,5.384,8,92,0,3,32,48,9,4,4
527,おたふく風邪 子供,12300,70,2.046,4.218,10,90,1,5,41,41,4,4,4
528,習字セット 小学校,12300,70,2.042,119.936,11,89,1,4,35,51,5,2,2
529,ママ友 めんどくさい,12300,70,2.016,0.108,7,93,1,3,34,45,13,2,2
530,手足口病 発疹 いつ消える,12300,70,2.007,-159.949,12,88,1,7,55,29,3,3,2
531,子供 鉄分補給,12300,70,2.004,10.871,10,90,1,3,43,44,5,2,2
532,愛知県児童総合センター,12300,70,1.993,2.953,30,70,1,5,37,32,8,12,5
533,サッカーゴール,12200,70,2.042,-12.146,52,48,4,5,25,40,12,7,7
534,学習障害 診断 テスト,12200,70,1.995,-0.217,16,84,4,4,17,45,19,5,6
535,スケボー 子供,12100,70,2.087,37.863,31,69,0,3,32,44,7,6,8
536,りんご病 潜伏期間,12100,70,2.038,47.984,10,90,0,4,40,39,7,6,4
537,カポジ水痘様発疹,12100,70,1.99,-26.897,30,70,1,10,21,29,21,12,6
538,手足口病 病院,12000,70,2.041,-101.476,21,79,1,9,55,28,3,2,2
539,手提げバッグ 作り方,11900,70,2.145,55.258,7,93,1,1,17,25,12,19,25
540,粉薬 使用期限,11900,70,2.094,50.655,10,90,1,6,52,33,4,2,2
541,おひさまこどもクリニック,11900,70,2.082,-0.681,15,85,1,7,40,37,9,3,3
542,アスベリン酸 10% 子供,11700,70,2.103,-6.786,15,85,0,4,42,42,6,4,2
543,尿路感染症 子供,11700,70,2.01,9.018,13,87,1,8,43,27,8,8,5
544,ヨンデミー,11700,70,1.992,-15.979,22,78,1,1,20,51,16,6,5
545,水疱瘡 症状,11400,70,2.122,8.877,20,80,2,8,38,34,9,6,3
546,ポケモン ぬりえ 無料,11400,70,2.064,3.375,30,70,0,3,38,36,8,8,7
547,レジンセット,11300,70,2.07,71.12,23,77,1,1,19,50,11,9,9
548,習字セット,11300,70,2.066,52.781,17,83,2,8,33,41,8,4,4
549,シシュノン,11300,70,2.043,28.473,11,89,0,7,42,27,10,10,4
550,wisc,11200,70,2.093,-58.671,25,75,2,10,21,38,17,7,5
551,ベンチコート ジュニア,11200,70,2.072,29.074,24,76,0,1,24,55,12,5,3
552,5人家族 食費 1ヶ月,11100,70,2.148,-25.661,25,75,2,2,29,48,13,3,3
553,上の子可愛くない症候群,11100,70,2.133,-38.89,6,94,1,10,59,22,4,3,1
554,ケンケン 咳,11000,70,2.168,27.186,7,93,1,6,44,34,9,4,2
555,そろばん 何歳から,11000,70,2.166,51.99,9,91,0,3,39,43,3,5,7
556,先生へのメッセージ,10900,70,2.18,71.219,10,90,19,5,20,39,12,3,2
557,キッズ携帯 比較,10900,70,2.091,74.679,28,72,1,1,30,53,9,3,3
558,インフルエンザ 登校禁止期間,10900,70,2.084,70.006,15,85,1,2,26,49,17,3,2
559,子供 ヘアアレンジ,10800,70,2.094,29.591,7,93,1,5,50,37,3,2,2
