順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
676,リラクゼーション 英語,1800,70,2.253,0.222,36,64,2,8,16,30,25,12,7
677,マッサージ ギフト券,1800,70,2.233,0,26,74,2,28,35,18,12,3,2
678,マッサージ機 買取,1800,70,2.21,0,40,60,1,6,16,23,24,16,14
679,マッサージチェア レンタル,1800,70,2.195,0,36,64,0,2,13,28,35,15,7
680,高田馬場 マッサージ,1800,70,2.195,-0.004,61,39,0,10,26,32,23,7,2
681,風邪 マッサージ,1800,70,2.186,16.259,44,56,0,7,28,37,19,6,3
682,温泉日帰り,1800,70,2.177,19.955,40,60,4,10,10,24,31,15,6
683,後ろから,1800,70,2.154,10.999,48,52,2,7,14,27,25,13,12
684,千葉駅 マッサージ,1800,70,2.118,-2.238,55,45,0,14,27,30,22,5,2
685,全力ストレッチ 評判,1800,70,2.099,-1.009,73,27,0,8,14,29,28,15,6
686,津田沼 マッサージ,1700,70,2.281,0.428,56,44,1,11,25,31,24,5,3
687,女性用性感マッサージ,1700,70,2.256,12.089,43,57,4,17,14,21,21,13,10
688,ほぐしや,1700,70,2.242,0,49,51,1,6,16,29,27,14,7
689,赤坂 マッサージ,1700,70,2.21,-0.001,64,36,1,8,25,30,23,10,3
690,国分寺 マッサージ,1600,70,2.351,3.196,52,48,1,11,21,33,24,8,2
691,タイ式マッサージ 効果,1600,70,2.35,-8.593,39,61,0,6,14,22,30,19,9
692,こりとりふぁーむ,1600,70,2.324,-0.009,33,67,1,6,12,25,35,15,6
693,中洲 マッサージ,1600,70,2.268,16.721,90,10,1,10,28,33,19,7,2
694,六本木 マッサージ,1500,70,2.375,-1.454,58,42,1,9,30,31,19,7,3
695,マッサージ 眠くなる なぜ,1500,70,2.365,0,36,64,2,12,30,35,17,3,1
696,たまプラーザ マッサージ,1500,70,2.359,0,37,63,0,7,20,31,27,12,3
697,十三 マッサージ,1500,70,2.348,-0.005,80,20,0,10,21,30,25,9,5
698,小田原 マッサージ,1500,70,2.331,12.21,57,43,1,8,21,29,28,10,3
699,マッサージガン 肩甲骨,1500,70,2.317,0,41,59,0,3,16,33,32,11,5
700,練馬 マッサージ,1500,70,2.305,0.791,56,44,0,10,26,33,20,9,2
701,新小岩 マッサージ,1500,70,2.283,5.909,68,32,1,9,21,35,24,8,2
702,長野市 マッサージ,1400,70,2.374,0.006,67,33,1,10,26,30,21,9,3
703,夫婦交歓 実話,2600,60,1.809,126.013,84,16,4,3,2,5,11,23,52
704,ダンス エロ,2500,60,1.794,2.143,89,11,21,21,20,20,10,4,4
705,乳揉みインタビュー 動画,2500,60,1.772,27.352,77,23,3,7,19,20,20,18,13
706,母との一線を越えた夜の映像,2400,60,1.871,0.994,95,5,0,0,0,1,5,24,70
707,ミニスカート 動画,2400,60,1.85,10.987,96,4,1,2,3,8,13,32,41
708,ぬるぬる,2400,60,1.826,17.036,46,54,8,13,16,23,20,12,8
709,テレビ エロ,2400,60,1.82,7.138,84,16,24,26,23,18,6,2,1
710,寝取られエロ動画,2400,60,1.809,-31.507,91,9,7,20,10,18,24,12,9
711,メンズエステ av,2400,60,1.791,-22.665,85,15,4,28,30,19,12,4,3
712,かくしどり画像ホテル,2400,60,1.782,36.367,75,25,1,4,5,17,22,23,28
713,学校 エロ,2400,60,1.775,39.962,71,29,39,21,12,16,8,2,2
714,クンニエロ動画,2400,60,1.772,-18.014,63,37,19,19,6,11,18,15,12
715,叔母さんとした,2400,60,1.772,-26.746,97,3,1,0,1,3,13,32,50
716,近親相姦 無修正,2400,60,1.771,3.289,91,9,0,5,12,18,27,23,15
717,近親相姦無修正,2400,60,1.771,-30.494,93,7,0,2,3,9,24,32,30
718,睾丸マッサージ 動画,2300,60,1.902,39.136,89,11,3,21,29,16,14,10,7
719,ホテトル,2300,60,1.847,0.001,83,17,1,4,8,14,26,29,18
720,スライヴ マッサージ,2300,60,1.846,0.007,52,48,0,4,10,20,31,17,18
