順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
220,オルメサルタン,66800,30,1.622,0.026,37,63,0,10,10,18,25,19,18
221,スピロノラクトン,66700,30,1.721,5.777,26,74,1,17,15,22,23,12,10
222,fgo 攻略,66400,30,1.606,-144.061,66,34,3,30,39,17,6,3,2
223,トラゾドン,66300,30,1.499,-5.664,33,67,1,12,16,24,24,14,9
224,テルミサルタン,65700,30,1.575,-5.084,36,64,1,9,10,17,25,19,19
225,鬼籍,64300,30,1.523,-48.49,45,55,2,6,13,23,25,17,14
226,傀儡,63800,30,1.566,-8.102,45,55,4,7,8,15,22,22,22
227,サン宝石,63600,30,1.651,6.399,11,89,8,24,31,23,9,3,2
228,着せ恋,62900,30,1.604,-72.148,64,36,10,24,29,19,12,4,2
229,タカラトミーモール,62400,30,1.537,-21.333,57,43,3,10,25,30,15,10,7
230,sao パチンコ,62300,30,1.632,0.865,91,9,2,36,40,15,5,1,1
231,フロセミド,62000,30,1.623,-34.603,30,70,1,18,13,19,22,15,12
232,一挙手一投足,61900,30,1.754,16.087,45,55,4,9,11,15,18,19,24
233,心タンポナーデ,61100,30,1.747,-17.611,38,62,3,19,15,19,21,15,8
234,大腿骨頚部骨折,60500,30,1.661,18.519,29,71,1,9,8,13,23,23,23
235,悼む,60000,30,1.853,-28.763,56,44,5,4,8,17,22,21,23
236,ドネペジル,60000,30,1.824,-23.988,28,72,0,10,11,20,28,19,12
237,ようこそ実力至上主義の教室へ,59600,30,1.71,-112.853,72,28,15,27,25,16,11,4,2
238,ジアゼパム,59400,30,1.889,33.846,31,69,1,15,15,21,23,15,10
239,エルデカルシトール,58400,30,1.797,-1.934,24,76,0,9,9,15,21,20,26
240,メトトレキサート,58400,30,1.696,23.944,29,71,1,14,12,19,23,17,14
241,麻疹,57000,30,1.694,34.475,36,64,2,10,22,27,19,11,9
242,カルベジロール,56900,30,1.823,43.815,36,64,0,15,14,20,22,16,13
243,脳外科医 竹田くん,56100,30,1.62,-11.842,39,61,2,9,19,28,25,12,5
244,トガヒミコ,55700,30,1.653,-60.845,51,49,13,25,30,20,8,2,2
245,有志とは,54900,30,1.738,-2.599,39,61,4,7,14,28,24,13,10
246,dダイマーとは,54600,30,1.692,-14.988,26,74,1,16,12,19,22,16,14
247,インフォームドコンセント,54400,30,1.826,-0.831,41,59,14,18,11,17,18,12,10
248,狡猾,53500,30,1.817,-24.008,49,51,5,8,11,18,23,19,16
249,黎明期とは 意味,53200,30,1.861,7.466,52,48,3,7,10,17,22,19,22
250,フレイル,53000,30,1.757,-8.956,42,58,2,9,9,16,21,18,25
251,プラダーウィリー症候群,52800,30,2.002,-79.478,10,90,4,33,24,17,12,7,3
252,強皮症,52700,30,1.729,8.013,25,75,1,8,11,19,25,20,16
253,レポート 書き方,52600,30,1.815,14.02,31,69,34,24,8,16,13,3,2
254,欺瞞,52300,30,1.801,62.158,50,50,7,11,12,17,21,16,16
255,然り 意味,52000,30,1.783,-26.151,30,70,5,9,13,22,25,15,11
256,アルゴリズム,51900,30,1.863,0.992,48,52,3,7,9,16,20,17,28
257,畏怖,51500,30,1.992,115.775,47,53,5,7,8,14,21,20,25
258,twitter保存動画 ランキング,51400,30,1.888,-218.465,86,14,37,47,9,4,2,1,0
259,レイノー現象,50800,30,1.807,22.018,25,75,2,16,14,22,23,13,10
260,jcs 意識レベル,50100,30,1.8,-40.65,35,65,1,28,23,23,16,6,3
261,拙い,49800,30,1.943,-67.37,54,46,4,7,11,19,24,18,17
262,ラクナ梗塞,49400,30,1.812,-51.304,32,68,1,11,10,16,23,21,18
263,raw,49200,30,1.953,20.445,67,33,20,22,17,15,12,8,6
264,スパラクーア,49100,30,1.978,-56.674,46,54,5,34,25,15,12,6,3
265,サイレース,48500,30,1.836,-46.102,41,59,3,14,16,22,21,13,11
266,言質,48500,30,1.816,1.068,49,51,6,11,15,17,18,15,18
267,度し難い,48300,30,1.813,-20.749,51,49,5,11,11,16,22,19,16
268,jcs,48200,30,2.118,15.013,40,60,2,32,23,19,14,6,4
269,valorant,48000,30,2.015,-68.652,74,26,16,37,23,11,8,3,2
270,百日咳 薬,48000,30,1.756,220.377,30,70,2,5,15,36,25,11,6
271,進行性核上性麻痺,47900,30,1.896,-44.312,33,67,1,9,12,20,23,17,18
272,魔都精兵のスレイブ,47700,30,2.172,-112.345,92,8,20,30,24,15,7,2,2
273,twitter保存ランキングtwivideo,46300,30,1.979,-88.506,89,11,36,47,9,4,3,1,0
274,同人すまーと,46200,30,2.206,-30.521,88,12,33,27,24,10,4,1,1
275,疥癬,46100,30,1.93,-34.279,35,65,2,13,20,24,21,12,8
276,喘鳴,46000,30,1.943,-68.305,29,71,3,15,23,24,17,11,7
277,脆弱,45300,30,2.146,-0.002,45,55,6,7,10,18,23,18,18
278,忌避,44800,30,2.071,41.735,54,46,4,6,9,17,23,20,21
279,潰瘍,44400,30,2.015,-9.813,39,61,4,12,15,19,21,15,14
280,kemono,43600,30,2.126,-15.456,93,7,24,40,20,7,5,2,2
281,シロスタゾール,43300,30,1.967,20.267,33,67,1,16,14,20,22,15,12
282,歯,43100,30,2.233,1.652,33,67,6,11,16,23,19,13,12
283,嗚咽,42200,30,2.226,25.354,46,54,6,13,19,20,18,13,11
284,顛末,41000,30,2.067,8.623,51,49,4,7,12,19,24,18,16
285,長谷川式簡易知能評価スケール,40900,30,2.016,-52.269,26,74,1,16,13,23,26,11,10
286,如何,40700,30,1.995,-11.301,53,47,8,11,12,16,20,14,19
287,月曜日のたわわ,40500,30,2.144,-23.807,85,15,17,22,27,20,9,3,2
288,喫緊,40300,30,2.169,-2.933,54,46,3,8,12,20,22,17,18
289,蔑む,39700,30,1.998,-12.43,43,57,7,8,12,19,21,17,16
290,踵,39600,30,2.141,69.961,48,52,4,6,9,17,24,21,19
291,チェックアップ,39300,30,2.29,19.317,19,81,1,10,31,30,16,7,5
292,怨嗟,38500,30,2.262,80.693,51,49,2,4,7,14,23,23,27
293,嘆息,38500,30,2.237,6.505,55,45,5,4,7,16,23,21,24
294,ホムンクルス,38500,30,2.033,-7.863,52,48,12,22,16,21,19,7,3
295,間欠性跛行,35500,30,2.209,35.35,42,58,2,16,9,13,17,17,26
296,貶め,34200,30,2.342,23.967,53,47,1,2,4,13,27,30,23
297,三叉神経,33600,30,2.326,5.261,33,67,4,16,13,19,20,14,14
298,悪手,33600,30,2.211,16.71,43,57,1,5,11,19,25,21,18
299,矯正,32700,30,2.215,-0.002,31,69,9,17,16,22,15,9,12
300,上梓,32300,30,2.278,36.335,51,49,1,5,7,17,24,22,24
301,荼毘,31600,30,2.252,-54.05,46,54,12,22,23,18,11,7,7
302,地域包括ケアシステム,30200,30,2.294,-0.3,32,68,8,23,9,19,21,12,8
303,彼女のスマホを覗いただけなのに,28200,30,2.673,30.503,81,19,10,36,29,16,6,2,1
304,天疱瘡,28200,30,2.478,5.79,27,73,1,10,14,21,23,17,14
305,鷹揚,25800,30,2.435,44.413,46,54,6,9,12,18,21,18,16
306,口腔,25500,30,2.46,-19.014,56,44,5,11,17,21,20,13,13
307,入り浸りギャル,25400,30,2.722,-37.086,92,8,20,26,25,17,8,2,2
308,惜別,23700,30,2.589,67.866,49,51,5,6,9,18,25,17,20
309,プレオルソ,23400,30,2.585,7.43,16,84,1,5,37,43,8,3,3
310,ブルーロック raw,22400,30,2.693,1.34,88,12,25,44,22,5,2,1,1
311,チンポマン,20200,30,2.763,50.967,92,8,10,28,29,19,8,3,3
312,スパカイラクーア,19900,30,2.963,-77.855,91,9,18,44,25,8,3,1,1
313,述懐,19800,30,2.81,121.292,52,48,17,5,8,16,22,16,16
314,歯根膜炎,19500,30,2.719,-0.384,26,74,2,10,18,26,22,14,8
315,にゅう工房,19300,30,2.747,-18.611,92,8,9,30,31,19,7,2,2
316,兄のことが大好きな妹の話,17100,30,3.217,-32.369,84,16,18,41,25,10,4,1,1
317,人権破壊工場,17100,30,2.9,-66.858,74,26,34,32,17,10,5,1,1
318,思春期と本気セックス,16500,30,2.996,-41.282,95,5,35,34,16,9,4,1,1
319,ヤリサー合宿に男は僕一人,16200,30,3.062,-17.941,96,4,20,47,21,7,3,1,1
320,だにまる,15300,30,3.004,-13.727,86,14,24,31,25,13,5,1,1
321,チートアイテム管理局のお仕事ex 散々ヤラれた後だし、どうせ全部忘れるから、被害者つまみ食いしてもいいよね,15000,30,3.273,55.386,89,11,21,46,22,7,2,1,1
322,もう一度、してみたい,14700,30,3.1,-0.731,74,26,18,33,26,16,4,1,2
