順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
173,臨月 吐き気,6700,60,3.902,-79.386,6,94,0,27,60,9,1,2,1
174,赤ちゃん 耳をかく,6600,60,3.912,26.717,14,86,0,17,65,13,1,3,1
175,妊娠後期 体重増加,6600,60,3.89,-129.736,3,97,0,24,62,9,1,3,1
176,赤ちゃん 爪切り,6400,60,3.964,-6.745,23,77,0,14,58,17,4,5,2
177,しらす 塩抜き,6300,60,3.914,80.687,10,90,0,14,65,13,3,3,2
178,出産手当金 いつもらえる,6300,60,3.907,-22.61,9,91,0,22,60,12,3,2,1
179,赤ちゃん 泣き声 種類,6300,60,3.9,-28.857,23,77,1,19,62,13,2,2,1
180,1ヶ月 赤ちゃん,6200,60,3.977,-52.718,11,89,0,11,40,11,10,24,4
181,新生児 オシっこの回数,6200,60,3.951,-58.8,7,93,0,27,61,8,1,2,1
182,鮭 離乳食,6100,60,3.908,176.79,7,93,0,14,66,16,1,2,1
183,離乳食 椅子,6000,60,4.053,65.127,10,90,0,17,62,13,3,4,1
184,赤ちゃん 予防接種 熱,6000,60,4.03,1.463,22,78,0,16,64,13,2,4,1
185,ずりばい 練習方法,6000,60,4.029,73.338,16,84,0,17,61,14,3,3,2
186,新生児 おなら 多い,6000,60,4.023,-46.297,18,82,0,22,61,12,2,2,1
187,赤ちゃん 旅行 持ち物,6000,60,3.996,22.692,10,90,0,16,67,14,1,1,1
188,赤ちゃん 舌 白い,6000,60,3.949,-29.009,13,87,0,17,61,14,2,4,2
189,内診グリグリ 出血,6000,60,3.935,-72.115,2,98,1,26,60,9,1,2,1
190,たら 離乳食,6000,60,3.926,120.183,8,92,0,15,63,16,2,3,1
191,背中スイッチ 対策,6000,60,3.913,-40.538,20,80,0,16,60,14,3,5,2
192,ベビーアラーム,5900,60,4.085,-15.047,19,81,0,24,56,12,4,3,1
193,4ヶ月検診 内容,5900,60,4.062,36.394,12,88,0,20,54,12,5,7,2
194,離乳食 2回食 時間,5900,60,3.973,126.561,4,96,0,14,67,16,1,2,0
195,新生児 枕,5900,60,3.957,-76.36,17,83,0,22,59,10,3,5,1
196,新生児 下痢,5900,60,3.931,-49.832,16,84,0,26,58,10,2,2,2
197,大泉門 へこみ,5800,60,3.997,-3.671,16,84,1,24,53,11,5,4,2
198,カインデスト,5700,60,3.973,88.073,5,95,0,10,65,18,2,3,2
199,断乳,5700,60,3.962,9.6,11,89,1,15,58,15,4,5,2
200,生後7ヶ月 ミルク 量,5600,60,4.039,102.053,7,93,0,21,59,14,2,3,1
201,おやき 離乳食,5600,60,3.965,89.557,6,94,0,13,64,15,2,4,2
202,赤ちゃん うつ伏せで寝たがる,5500,60,4.129,45.015,11,89,0,16,71,10,1,1,1
203,離乳食 ミルクの量,5500,60,4.015,98.008,8,92,0,15,63,15,3,3,1
204,赤ちゃん 保湿,5400,60,4.064,-16.79,11,89,1,18,58,14,3,4,2
205,産後 むくみ,5400,60,4.014,-67.769,7,93,0,16,62,12,4,5,1
206,産後 腰痛,5400,60,4.006,-53.815,5,95,0,18,65,13,1,2,1
207,離乳食 アプリ,5300,60,4.168,59.092,3,97,0,12,67,16,1,2,2
208,はじめてばこ,5300,60,4.121,-5.659,16,84,0,19,56,13,5,4,3
209,寝返り 練習の仕方,5300,60,4.112,41.403,16,84,0,17,52,15,4,8,4
210,生後2ヶ月 ミルク 間隔,5100,60,4.219,-21.509,10,90,0,22,61,13,1,2,1
211,沐浴 タイミング,5100,60,4.093,-51.511,11,89,0,24,59,10,2,4,1
212,母乳 マッサージ,5100,60,4.063,-74.975,10,90,1,16,59,14,4,5,1
213,離乳食 始め方,5000,60,4.1,73.577,8,92,0,20,65,13,1,1,0
214,赤ちゃん くしゃみ,4900,60,4.163,-42.163,31,69,0,17,57,17,4,4,1
215,赤ちゃん ほくろ いつから,4900,60,4.148,-1.953,20,80,0,18,64,13,2,2,1
216,新生児 起きない,4800,60,4.227,-55.123,13,87,0,20,65,11,1,2,1
217,赤ちゃん 満腹中枢 いつから,4800,60,4.185,-1.454,13,87,0,19,64,13,1,2,1
218,卵黄 離乳食 進め方,4800,60,4.142,130.023,2,98,0,17,71,9,0,2,1
219,赤ちゃん 服装,4700,60,4.185,5.854,7,93,0,19,64,12,1,3,1
220,生後3ヶ月 おもちゃ,4700,60,4.159,1.557,12,88,0,17,45,12,9,13,4
221,赤ちゃん うんち,4600,60,4.272,-10.288,19,81,1,20,58,13,3,3,2
222,母乳拒否,4500,60,4.256,-5.095,4,96,0,21,65,10,1,2,1
223,パパ見知り,4500,60,4.233,46.935,35,65,0,22,62,11,2,2,1
224,生後3ヶ月 ミルク飲まない,4500,60,4.215,3.026,12,88,0,19,61,14,2,3,1
225,赤ちゃん 目をこする,4400,60,4.355,39.808,17,83,0,17,66,13,1,2,1
226,赤ちゃん パジャマ,4400,60,4.265,31.18,9,91,0,14,61,15,3,4,3
227,赤ちゃん 絶壁,4400,60,4.234,6.579,21,79,0,22,60,12,3,2,1
228,赤ちゃん 足 冷たい,4400,60,4.211,1.959,17,83,0,14,64,15,2,4,1
229,3ヶ月 睡眠時間,4300,60,4.273,20.291,11,89,0,17,69,11,1,1,1
230,離乳食 時間,4200,60,4.368,74.152,8,92,0,17,65,13,2,2,1
231,オムツ サイズ 替え時,4100,60,4.435,-49.408,5,95,0,20,71,8,0,1,0
232,ゲップ いつまで,4100,60,4.3,17.777,6,94,0,19,64,11,1,3,2
233,新生児 唇 乾燥,3700,60,4.447,-55,9,91,0,27,61,7,1,3,1
