順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
77,歯周病 治し方,31200,80,1.943,-34.829,35,65,3,11,14,19,25,16,12
78,散髪,24700,80,2.108,41.346,74,26,3,6,8,15,20,19,29
79,フロス 使い方,23600,80,2.146,0.002,37,63,2,16,19,21,19,12,11
80,歯茎,20700,80,2.278,0,39,61,5,12,17,18,19,15,14
81,歯磨き やり方,1500,80,4.934,0,45,55,8,18,20,19,17,12,6
82,ズボン,37500,70,1.673,-18.385,47,53,6,7,9,16,19,18,25
83,目やに,34600,70,1.664,-22.066,34,66,3,12,25,23,16,11,10
84,歯科医院,33900,70,1.758,2.649,42,58,1,3,5,12,21,27,31
85,髭剃り,33000,70,1.668,-9.242,72,28,4,15,16,19,19,12,15
86,キシリトール,32700,70,1.683,-0.003,41,59,6,9,11,21,22,15,16
87,皮膚,32500,70,1.707,-18.263,35,65,2,4,6,17,26,22,23
88,鬼のパンツ,32400,70,1.707,10.872,29,71,2,7,18,21,18,19,15
89,髪の毛,31800,70,1.734,8.882,35,65,9,10,13,20,16,15,17
90,採血,29600,70,1.867,6.883,33,67,5,13,11,17,20,15,19
91,交換,28800,70,1.842,-23.427,48,52,2,3,4,12,24,25,30
92,清掃,28600,70,1.822,-60.971,50,50,1,3,5,12,26,26,27
93,寝る,28200,70,1.894,-32.926,47,53,3,5,7,14,19,21,31
94,虫歯 初期,28000,70,1.918,-5.663,29,71,20,36,22,11,5,3,3
95,おなら,27700,70,1.849,36.753,42,58,6,10,17,23,19,11,14
96,風呂,26400,70,1.923,-11.049,55,45,4,8,13,20,22,15,18
97,乾電池,25700,70,2.099,51.055,59,41,2,4,5,10,16,22,41
98,歯科,25300,70,2.018,-13.974,40,60,2,7,13,22,23,16,17
99,抜歯,24700,70,1.949,6.833,42,58,4,12,18,22,20,13,11
100,はたらくくるま 動画,21900,70,2.137,-12.067,28,72,1,1,16,21,14,30,17
101,虫歯 進行速度,21000,70,2.106,-0.069,30,70,8,24,25,22,13,4,4
102,フッ素,19300,70,2.326,0.001,47,53,7,9,16,20,19,15,14
103,フロス 歯磨き 順番,18600,70,2.255,16.336,31,69,3,22,26,21,14,7,7
104,クリニカ,18000,70,2.29,0.013,41,59,3,11,17,18,21,16,14
105,歯磨き 水流洗浄機,1000,70,5.15,0,43,57,0,2,8,19,29,25,17
106,箸,33500,60,1.647,-6.284,36,64,3,4,10,19,22,20,22
107,ウオーキング,32700,60,1.723,1.936,53,47,0,1,2,8,21,28,40
108,体臭,31400,60,1.644,-87.598,40,60,5,10,16,25,25,11,8
109,フランスパン,31000,60,1.67,37.162,35,65,4,8,14,20,21,16,17
110,童謡メドレー,30700,60,1.756,-6.476,24,76,1,3,8,9,15,29,35
111,聴診器,30100,60,1.719,42.269,38,62,6,13,15,20,19,14,13
112,加齢臭を消す,29900,60,1.634,-32.955,44,56,1,2,5,24,31,23,14
113,乾燥,29700,60,1.782,30.755,38,62,2,6,13,17,19,19,24
114,唾液を増やす方法,29600,60,1.692,-5.492,25,75,2,5,10,18,25,19,21
115,ハンカチ,29300,60,1.664,26.193,26,74,4,10,15,21,21,16,13
116,美味しい,28900,60,1.836,-10.489,40,60,2,3,6,12,18,24,35
117,準備,27700,60,1.739,16.188,38,62,2,3,7,21,25,19,23
118,コンクール ジェルコート,27400,60,1.762,0.462,23,77,1,8,17,22,25,16,11
119,入れ歯洗浄剤,27300,60,1.916,15.641,42,58,0,2,4,9,19,27,39
120,虫歯 放置,26800,60,1.791,-6.295,46,54,7,23,23,22,13,7,5
121,洗顔,26200,60,1.877,0,26,74,10,20,22,18,14,8,8
122,散歩,26200,60,1.772,9.175,44,56,2,6,10,16,19,19,28
123,洋服,25900,60,1.768,-23.957,27,73,5,7,10,19,20,17,22
124,シャワー,24800,60,1.835,-63.17,50,50,3,6,10,17,23,20,21
125,歯の治療,24700,60,1.823,3.543,38,62,1,2,6,14,25,24,28
126,ガムテープ,24300,60,1.835,7.446,51,49,3,7,10,16,21,20,23
127,歯磨き粉 使用期限,23300,60,1.942,0,30,70,3,9,16,22,24,17,9
128,昔話,22100,60,1.955,57.281,38,62,8,11,16,22,12,12,19
129,ピュオーラ,21700,60,2.038,0.098,33,67,2,6,14,23,27,17,11
130,ハサミ,20300,60,2.128,-4.86,46,54,3,7,10,18,19,17,26
131,怪我,20100,60,2.023,0.791,44,56,4,6,7,15,20,20,28
132,クリアクリーン,19900,60,2.043,0,35,65,3,10,16,22,23,14,12
133,歯科検診,18700,60,2.062,-0.001,35,65,4,12,19,24,20,12,9
134,口臭,17200,60,2.202,11.044,35,65,4,11,20,27,19,9,10
135,歯磨き粉 フッ素,10100,60,2.734,0.016,38,62,1,12,21,23,21,13,9
136,デンタルリンス,9500,60,2.763,0.002,31,69,1,6,12,20,26,20,15
137,歯垢,7800,60,2.99,-0.002,46,54,8,18,22,20,13,9,10
138,歯周病 歯磨き,7600,60,3.041,0.019,36,64,1,8,13,21,25,19,13
139,歯磨き えずく,4500,60,3.469,0,31,69,3,18,29,27,16,5,2
140,歯の磨き方,3800,60,3.745,-0.001,34,66,7,11,13,17,19,15,18
141,ジュース,27800,50,1.655,-44.237,36,64,9,10,12,20,17,14,18
142,nhkトリセツショー,27600,50,1.786,10.103,36,64,0,0,1,2,9,27,61
143,脳,26800,50,1.708,-3.467,38,62,6,11,9,18,20,16,20
144,お餅,25800,50,1.636,9.876,29,71,2,4,8,16,26,24,20
145,墓参り,25400,50,1.682,19.292,55,45,1,3,7,13,20,25,31
146,部屋,25100,50,1.773,-2.674,40,60,8,9,10,16,18,16,23
147,驚く,25000,50,1.815,-53.194,33,67,4,2,3,11,20,26,34
148,暇,25000,50,1.709,6.886,44,56,9,9,13,18,18,14,19
149,転倒,24000,50,1.732,-6.294,42,58,1,3,6,11,23,27,29
150,症状,24000,50,1.688,56.914,39,61,2,4,7,15,22,20,30
151,あいうべ体操,23800,50,1.785,-8.8,26,74,2,7,14,23,22,16,16
152,ゴム,23800,50,1.65,-37.461,51,49,11,11,10,15,16,16,21
153,茶碗,23700,50,1.826,43.729,36,64,2,5,9,17,22,22,23
154,蝶々,23500,50,1.759,-4.44,31,69,7,10,15,22,16,13,17
155,髪,23500,50,1.725,-5.94,38,62,9,8,11,21,18,14,19
156,フロアフロス,23500,50,1.648,12.045,19,81,2,21,27,22,17,7,4
157,初めて,23200,50,1.678,12.357,37,63,3,7,8,17,20,18,27
158,虫歯 神経までいくと,22700,50,1.695,0.004,37,63,9,26,24,21,12,4,4
159,興奮,21900,50,1.853,32.356,33,67,4,4,6,18,27,20,21
160,おばけ,21600,50,1.779,40.132,35,65,5,11,34,28,9,7,6
161,違う,21200,50,1.85,-14.009,38,62,2,2,5,14,20,24,33
162,鉛筆,20700,50,1.892,22,38,62,6,5,13,27,16,14,19
163,システマハグキプラス,20400,50,1.812,6.728,28,72,1,2,6,18,29,25,19
164,歯周病 歯磨き粉 治る,20300,50,1.891,0.599,32,68,1,5,11,23,30,19,11
165,水分補給,19600,50,1.998,-42.073,42,58,1,5,10,18,24,20,22
166,ブラシ,19200,50,1.88,27.275,38,62,4,7,11,19,24,19,16
167,コップ,18600,50,1.934,-24.896,36,64,4,9,15,20,18,16,18
168,フッ素 歯磨き粉,18300,50,1.98,-2.218,33,67,2,9,20,22,20,15,12
169,洗濯物,18200,50,1.965,26.653,34,66,2,7,16,21,20,16,18
170,抜歯後,17600,50,1.951,2.835,32,68,1,11,15,20,23,17,13
171,腕立て伏せ,16900,50,1.947,-6.673,70,30,9,11,14,24,21,11,10
172,歯槽膿漏,16300,50,2.057,-0.316,40,60,2,9,14,21,24,15,15
173,歯のクリーニング,16200,50,2.169,6.235,26,74,2,12,19,24,22,12,9
174,歯石取り 頻度,15700,50,2.054,13.072,36,64,1,11,19,24,24,13,8
175,オーラルケア,15600,50,2.16,0,35,65,2,6,11,17,24,20,20
176,オーラルフレイル,15500,50,2.185,-8.859,35,65,1,8,7,14,18,20,32
177,虫歯治療,15200,50,2.111,1.012,43,57,6,16,17,18,18,14,11
178,クリニカプロ,15000,50,2.146,3.817,41,59,2,6,14,19,24,20,15
179,液体歯磨き,14300,50,2.138,0.002,37,63,2,8,15,18,23,18,16
180,歯磨き堂,14100,50,2.285,0,27,73,1,4,9,15,23,28,20
181,綿棒,14000,50,2.226,-49.721,40,60,3,9,13,18,20,18,19
182,タフトブラシ,13000,50,2.32,1.849,25,75,1,13,17,21,20,15,13
183,我慢,12100,50,2.309,0.383,42,58,5,7,11,19,24,16,18
184,汗,12000,50,2.348,-65.066,44,56,6,8,16,21,19,14,16
185,電動歯ブラシ 歯磨き粉,10900,50,2.427,2.629,50,50,2,13,24,24,19,11,7
186,歯磨きシート,10300,50,2.634,0,20,80,3,13,21,20,22,13,8
187,歯周病治療,10200,50,2.466,-75.415,32,68,1,5,9,19,28,20,18
188,歯垢とは,9300,50,2.632,-0.002,39,61,5,11,13,21,17,15,18
189,歯間ブラシ 使い方,6400,50,3.046,-20.427,31,69,1,13,17,21,24,12,12
190,歯磨きガム,5500,50,3.15,0,43,57,2,8,13,27,26,14,10
191,歯磨きセット,3700,50,3.595,0,23,77,5,14,19,28,21,8,5
192,歯磨き タイミング,2800,50,3.826,0,46,54,6,24,30,22,11,5,2
193,古い,23300,40,1.712,7.979,52,48,0,2,3,5,13,31,46
194,回復,22600,40,1.648,58.098,38,62,1,2,6,13,20,24,34
195,連絡先,22000,40,1.73,12.811,46,54,2,5,7,11,19,23,33
196,キシリトールガム 効果,21600,40,1.666,54.226,41,59,5,11,11,18,21,17,17
197,飴,21500,40,1.714,3.472,32,68,7,10,13,19,21,14,16
198,台所,21500,40,1.694,33.034,42,58,1,3,6,10,17,23,40
199,運動,21100,40,1.739,-0.824,38,62,4,8,11,22,18,15,22
200,歯周病 治る,20900,40,1.657,8.143,33,67,5,13,16,21,23,13,9
201,60代ブログ,20900,40,1.632,-65.579,14,86,0,1,2,2,8,64,23
202,浴室,20700,40,1.75,-3.02,51,49,1,5,8,12,19,23,32
203,歯髄炎,20700,40,1.664,0.034,28,72,3,12,20,26,21,11,7
204,箱,20700,40,1.634,-19.76,40,60,3,6,10,19,22,20,20
205,歯並び,20600,40,1.746,-12.197,28,72,7,17,24,26,14,7,5
206,手のひら,20500,40,1.657,6.364,36,64,4,10,14,19,21,16,16
207,ナタ2 日本上映,20400,40,1.729,71.509,43,57,3,10,29,31,13,8,6
208,投函,20400,40,1.716,39.819,48,52,3,6,10,16,22,20,23
209,ラインの写真をフォトに保存,20400,40,1.705,35.839,35,65,1,0,1,6,18,29,45
210,冷凍,20400,40,1.704,-19.209,36,64,2,6,11,18,20,17,26
211,後遺症,20200,40,1.725,7.174,34,66,2,4,7,13,23,24,27
212,買い物,20100,40,1.809,63.202,39,61,3,6,10,17,20,17,27
213,麻酔,20000,40,1.762,24.406,46,54,3,7,10,16,19,20,25
214,歯周病 歯磨き粉,19500,40,1.654,0.001,32,68,1,8,18,26,26,14,7
215,自転車 ライト,19400,40,1.72,-26.996,71,29,4,6,14,32,24,11,9
216,迷惑,19400,40,1.704,-23.585,39,61,2,4,6,12,24,24,28
217,運転免許証 返納,19100,40,1.781,68.629,45,55,0,0,1,4,14,27,54
218,粘土,18900,40,1.688,-1.926,37,63,3,6,17,21,15,17,21
219,せい,18900,40,1.656,53.931,44,56,4,5,8,14,18,19,32
220,短冊,18800,40,1.735,-97.805,38,62,11,12,16,16,14,14,17
221,抜け毛 対策,18800,40,1.685,13.337,53,47,3,9,13,21,26,16,12
222,ラクエイド,18700,40,1.744,-42.367,26,74,0,2,7,17,31,28,15
223,虹 イラスト,18500,40,1.65,-35.794,18,82,5,11,24,29,14,8,9
224,継続,18400,40,1.719,-11.18,44,56,2,4,9,17,26,22,20
225,体重,18300,40,1.846,-4.222,33,67,9,14,15,19,14,11,18
226,歯石とり 料金,18200,40,1.722,-2.465,45,55,2,20,22,21,19,9,7
227,手遊び歌,17900,40,1.883,4.707,11,89,2,8,20,21,18,19,12
228,一歳半検診 項目,17600,40,1.832,8.971,14,86,0,11,45,18,8,13,5
229,親,17600,40,1.782,-97.011,38,62,7,6,10,19,20,16,22
230,充電,17500,40,1.867,39.705,45,55,3,6,10,18,22,18,23
231,おやつ,17400,40,1.878,-30.18,32,68,5,9,17,24,19,13,13
232,犬 歯磨き,17400,40,1.701,-0.002,27,73,1,7,16,30,31,11,4
233,ボディタオル,17300,40,1.787,-53.141,35,65,2,9,17,22,23,16,11
234,メルちゃん動画,17000,40,1.919,3.686,34,66,0,1,12,25,10,26,26
235,連絡帳,17000,40,1.88,-30.147,24,76,1,4,21,33,12,11,18
236,視力,16800,40,1.822,31.184,37,63,9,17,17,19,15,9,14
237,歯周病とは,16700,40,1.812,0.001,31,69,8,23,17,19,17,8,8
238,お酢,16700,40,1.764,0.394,36,64,2,9,15,21,23,16,14
239,お気に入り 削除,16300,40,1.939,23.311,47,53,1,1,1,5,12,25,55
240,スマホ画面,16100,40,1.907,1.12,49,51,3,2,3,9,19,25,39
241,袋,16000,40,1.96,0.016,45,55,3,6,9,17,21,20,24
242,鼻毛,16000,40,1.9,0.001,64,36,6,14,22,22,16,9,11
243,障害者支援施設,15900,40,1.868,-18.939,40,60,2,8,11,24,29,16,10
244,排便,15500,40,1.861,2.055,42,58,2,6,10,14,18,22,28
245,栄養,15500,40,1.859,-28.179,35,65,6,8,10,20,18,15,23
246,マウスウォッシュ 危険性,15500,40,1.828,0.001,38,62,3,14,19,23,21,13,7
247,消臭剤,15400,40,2.015,-31.062,46,54,2,7,10,16,20,21,24
248,すうじのうた,15300,40,1.916,38.785,16,84,1,4,25,27,13,18,12
249,カムテクト,15100,40,1.886,0.099,36,64,1,4,9,19,26,22,19
250,歩く,14900,40,2.027,28.576,42,58,2,4,7,15,18,22,32
251,睡眠時間,14900,40,1.935,-1.428,45,55,6,17,23,24,15,8,7
252,記憶,14900,40,1.883,14.836,40,60,3,6,7,13,21,22,28
253,お腹,14800,40,1.917,-14.607,33,67,7,12,17,22,18,11,13
254,隣,14700,40,1.951,-30.997,41,59,3,3,5,14,27,23,25
255,清潔,14500,40,2.025,-1.033,36,64,1,3,6,24,25,20,21
256,読書,14500,40,1.966,3.467,43,57,4,9,17,23,19,13,15
257,日本歯科医師会,14400,40,1.927,-3.883,59,41,1,5,10,19,24,24,17
258,廊下,14300,40,2.119,0.052,39,61,2,3,6,12,25,27,25
259,田舎,14100,40,1.964,40.484,52,48,10,11,13,17,15,13,21
260,床,13700,40,1.989,-0.426,46,54,5,7,12,18,20,19,19
261,遅い,13200,40,2.035,29.861,36,64,3,13,14,20,19,13,18
262,クリニカ 歯磨き粉,13100,40,2.071,-0.026,24,76,3,14,20,20,19,11,13
263,記録,13000,40,2.074,9.59,45,55,2,4,7,19,20,20,28
264,歯石 原因,13000,40,2.05,-0.001,44,56,3,8,18,26,25,12,8
265,まつ毛,12500,40,2.117,37.818,29,71,9,15,15,19,19,10,13
266,一緒,12500,40,2.113,0.642,38,62,2,3,6,14,21,23,31
267,クラプロックス,12500,40,2.088,18.026,21,79,1,12,21,26,21,13,6
268,ピカピカブー,12400,40,2.022,-13.176,19,81,1,9,37,24,12,12,5
269,歯磨き粉 ランキング,12200,40,2.197,0,38,62,2,16,31,25,15,7,4
270,アセス,11800,40,2.191,3.155,44,56,0,3,8,18,25,23,23
271,濡れる,11600,40,2.284,33.421,37,63,6,9,8,15,20,19,23
272,手洗い,10100,40,2.294,0.001,43,57,2,8,13,19,21,18,19
273,リペリオ,9600,40,2.451,0.697,26,74,1,4,11,20,26,20,18
274,就寝,8900,40,2.63,-0.062,43,57,4,5,10,16,19,19,27
275,歯 イラスト,8800,40,2.493,1.026,17,83,5,23,26,27,11,4,4
276,深呼吸,8800,40,2.446,23.814,40,60,4,9,12,21,21,15,18
277,プラーク,8800,40,2.386,0.002,45,55,3,13,15,19,19,14,17
278,磨く,8600,40,2.652,0.016,41,59,2,3,5,13,22,22,33
279,うがい,7800,40,2.59,0,44,56,2,7,12,17,19,19,24
280,超音波歯ブラシ,7700,40,2.686,0.001,48,52,0,4,8,20,29,22,17
281,靴を履く,6800,40,2.694,-56.216,31,69,1,5,8,13,22,26,25
282,歯ブラシ 種類,4700,40,3.095,0.001,38,62,1,6,8,10,16,26,33
283,正しい歯磨きの仕方,3200,40,3.534,0.001,32,68,7,15,14,17,18,17,12
