順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
120,気管支炎 治るまで何日,117000,30,1.502,-20.675,30,70,3,8,20,26,20,13,10
121,タイムレス オークション,117000,30,1.38,30.75,10,90,5,17,26,22,19,8,3
122,中耳炎 子供,117000,30,1.35,-61.368,23,77,0,5,42,34,6,8,5
123,カメラのキタムラ 写真プリント,116000,30,1.444,-110.537,25,75,1,11,24,23,19,12,10
124,マリンワールド海の中道,116000,30,1.438,-20.591,33,67,4,16,25,26,14,10,5
125,休日当番医,116000,30,1.377,14.48,23,77,1,3,19,35,22,12,8
126,果実園リーベル,115000,30,1.417,-12.184,17,83,2,9,13,20,28,19,9
127,筋ジストロフィー,115000,30,1.399,-51.179,32,68,2,11,15,22,23,15,12
128,インフル 潜伏期間,115000,30,1.375,23.57,25,75,4,23,33,24,10,4,2
129,switch コントローラー,115000,30,1.359,-129.045,45,55,3,10,28,38,14,4,3
130,バチェロレッテ,114000,30,1.503,-120.552,27,73,1,15,37,24,13,7,3
131,レボセチリジン,114000,30,1.497,-3.077,29,71,2,8,23,29,18,11,9
132,コーギー,113000,30,1.419,12.784,41,59,7,17,17,23,20,10,6
133,わんだふるぷりきゅあ!,112000,30,1.624,-95.805,32,68,6,11,34,29,10,6,4
134,h&m オンライン,112000,30,1.421,-5.355,17,83,4,15,25,23,18,10,5
135,炊き込みご飯,111000,30,1.606,50.91,23,77,2,12,24,25,19,10,8
136,ブルーメの丘,111000,30,1.451,15.002,36,64,1,8,24,27,18,13,9
137,適応障害 うつ病 違い,110000,30,1.391,-66.872,33,67,2,12,15,24,29,12,6
138,側湾症,109000,30,1.646,38.465,24,76,3,8,14,29,22,12,12
139,平成元年 何歳,109000,30,1.479,1.533,36,64,1,7,23,19,22,22,6
140,マイナンバー 保険証 紐付け,108000,30,1.647,-14.264,34,66,0,11,19,21,23,14,12
141,カンジダ 市販薬,108000,30,1.511,-29.786,16,84,2,19,23,26,18,7,5
142,プチバトー,108000,30,1.496,-31.253,10,90,0,8,37,25,12,12,6
143,うどん つゆ レシピ,108000,30,1.429,20.066,36,64,3,13,22,26,18,10,8
144,サファリパーク,108000,30,1.416,43.097,39,61,2,14,28,29,13,8,6
145,夫が寝たあとに,107000,30,1.672,-7.958,17,83,1,8,33,25,15,12,6
146,ラクーア,106000,30,1.441,-82.517,28,72,2,13,23,30,18,9,5
147,カービィカフェ,105000,30,1.673,-45.116,26,74,3,13,29,36,12,4,3
148,rsウイルス 子供,104000,30,1.545,-1.402,19,81,0,9,41,20,9,14,7
149,ヘマトクリットとは,103000,30,1.559,28.813,27,73,1,10,11,18,24,18,18
150,七五三 男の子,102000,30,1.579,-99.647,20,80,0,6,36,23,8,17,10
151,クループ症候群,100000,30,1.792,-46.092,19,81,1,11,39,25,10,9,5
152,父の日 プレゼント,100000,30,1.684,129.823,21,79,5,16,30,32,12,3,2
153,こどもちゃれんじ,100000,30,1.576,-48.021,19,81,1,4,41,36,7,7,4
154,デザインあ展,99300,30,1.594,84.005,22,78,5,21,20,33,14,4,3
155,チップとデール,98100,30,1.618,20.765,27,73,6,14,22,26,16,10,6
156,スリーコインズ 通販,97800,30,1.696,-56.397,8,92,3,18,28,20,18,10,3
157,乳腺炎,96300,30,1.638,-46.904,16,84,2,15,36,18,13,10,6
158,就労証明書,95200,30,1.861,-15.527,38,62,0,11,44,26,10,6,3
159,胃腸炎 潜伏期間,94400,30,1.663,36.318,14,86,3,11,36,31,10,6,3
160,アイドルプリキュア,91600,30,1.624,66.141,29,71,4,9,41,31,7,5,3
161,東条湖おもちゃ王国,91300,30,1.86,-39.007,40,60,1,5,39,28,9,11,7
162,緊張型頭痛,90600,30,1.623,-54.613,25,75,5,15,21,25,19,9,6
163,霰粒腫,89800,30,1.621,117.579,24,76,3,9,19,26,21,13,9
164,バースデー オンライン,89500,30,1.775,2.19,7,93,0,11,50,24,6,7,2
165,出生前診断,89100,30,1.645,-11.207,19,81,3,17,39,20,9,8,4
166,児童手当 支給日,88800,30,1.679,-47.446,27,73,1,9,39,38,9,2,2
167,スプラトゥーン,88700,30,1.604,56.52,39,61,8,10,22,35,14,6,5
168,エスケーツー,87300,30,1.701,76.223,10,90,1,9,18,28,26,13,5
169,ラジェントホテル東京ベイ,87000,30,1.755,39.247,22,78,13,26,21,21,12,5,2
