順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
75,こどもちゃれんじ,100000,50,1.474,21.628,19,81,1,4,41,36,7,7,4
76,デザインあ展,99300,50,1.52,132.653,22,78,5,21,20,33,14,4,3
77,太鼓の達人,98100,50,1.447,-22.042,48,52,10,11,17,29,13,9,11
78,ワンダフルプリキュア,96400,50,1.556,-22.63,27,73,4,11,37,30,6,7,5
79,インサイドヘッド2 声優,95800,50,1.456,-59.397,19,81,6,13,24,30,18,7,2
80,夜驚症,94700,50,1.444,-9.413,21,79,1,8,36,28,13,9,5
81,学研,93500,50,1.592,-9.614,29,71,2,4,19,32,18,13,12
82,マリオカート,92300,50,1.557,79.29,48,52,5,9,22,32,16,10,6
83,歯肉炎,91400,50,1.56,0.001,32,68,4,11,16,22,21,14,12
84,室内遊び場,91000,50,1.599,-25.901,30,70,2,6,34,39,9,6,4
85,スライムの作り方,86400,50,1.544,7.937,22,78,1,5,25,36,13,11,9
86,プール熱,85500,50,1.547,-71.121,26,74,2,6,29,31,14,11,7
87,バースデー,85000,50,1.578,-10.004,17,83,2,12,40,22,10,9,5
88,水いぼ,84100,50,1.583,-30.634,24,76,1,6,34,34,12,8,5
89,マイクラ スイッチ,82200,50,1.594,7.968,43,57,4,6,28,39,12,6,5
90,スタジオアリス 七五三,81500,50,1.605,-62.746,13,87,0,5,46,34,5,6,4
91,ハギーワギー,80600,50,1.621,-54.629,30,70,6,12,32,32,10,5,3
92,レゴランドホテル,80400,50,1.664,12.337,28,72,1,4,37,36,7,10,5
93,英検5級,75900,50,1.73,-27.131,23,77,4,2,15,54,14,4,7
94,入学式 服装 ママ,75200,50,1.8,35.859,8,92,1,3,29,41,18,4,4
95,おたふく 予防接種,72300,50,1.818,-17.819,10,90,1,6,38,37,12,4,2
96,ジュニアシート いつまで,63700,50,1.992,-37.994,28,72,0,3,36,44,8,5,4
97,アクアビーズ,63000,50,1.953,-26.052,21,79,2,5,37,34,8,9,5
98,マックアドベンチャー,62700,50,1.907,-41.752,14,86,1,3,43,44,4,3,2
99,ランドセル ランキング,61600,50,1.893,11.443,26,74,0,3,36,28,7,18,8
100,honor 意味,31800,50,2.864,195.99,35,65,6,5,3,8,12,22,44
101,金の純度の単位,28300,50,2.837,202.981,35,65,0,1,1,3,9,26,60
102,art,27100,50,2.855,182.003,45,55,4,7,9,13,16,19,32
103,reservation,21900,50,3.18,-98.042,39,61,11,8,6,8,9,16,42
104,swing 意味,19200,50,3.217,174.982,32,68,3,3,3,6,9,20,56
105,high pressure,17400,50,3.406,49.014,34,66,1,2,2,3,8,24,60
106,friend,16700,50,3.464,111.999,38,62,4,4,4,7,9,18,54
107,crown 意味,16000,50,3.491,-34.981,27,73,4,5,4,6,9,21,51
108,pond 意味,15800,50,3.533,-0.001,32,68,3,2,3,6,9,23,54
109,乳歯 生え変わり,14900,50,3.359,-20.212,30,70,1,4,28,39,10,9,9
110,footprint,14100,50,3.527,7.022,35,65,6,4,3,6,9,19,53
111,weather 意味,13200,50,3.621,-63.029,27,73,8,3,2,4,7,19,57
112,chair,11100,50,3.848,-7.014,38,62,5,5,4,8,11,19,48
113,footprint 意味,9600,50,3.989,6.972,35,65,3,2,1,2,7,19,66
114,barefoot,9300,50,3.991,244.952,35,65,2,3,5,6,9,13,62
115,家にこもって外出しないこと,8200,50,4.188,13.997,32,68,0,1,1,3,11,28,56
116,highpressure,6500,50,4.415,48.996,28,72,0,0,1,1,4,19,75
117,抗ヒスタミン薬,97500,40,1.424,1.579,31,69,1,11,18,26,20,13,11
118,マイメロ,97300,40,1.432,25.039,24,76,12,18,35,20,7,4,4
119,マイコプラズマ 検査,91900,40,1.421,-16.921,21,79,2,5,21,38,18,9,7
120,豚肉,91400,40,1.475,-19.536,21,79,2,7,18,30,22,10,11
121,肝臓,90800,40,1.458,12.983,43,57,3,8,12,19,21,17,20
122,手足口病 薬,86700,40,1.469,-122.411,26,74,1,6,39,33,9,7,5
123,早口言葉,86500,40,1.49,24.21,32,68,18,18,15,20,11,7,11
124,カンドゥー,86400,40,1.496,48.523,26,74,1,3,32,42,10,7,5
125,おもちゃ,85700,40,1.416,10.217,35,65,3,5,16,24,13,21,18
126,川崎病,85300,40,1.523,-15.238,28,72,1,10,34,26,13,10,6
127,インプラント,85100,40,1.487,-8.067,40,60,2,10,14,20,24,17,13
128,モビコール,84900,40,1.469,-10.188,27,73,1,7,16,23,20,16,17
129,魔法つかいプリキュア,84100,40,1.428,-19.93,40,60,13,13,26,29,12,4,3
130,三角チョコパイ,82900,40,1.44,-112.074,26,74,20,18,16,23,15,5,3
131,ぷにるんず,82400,40,1.471,0.942,27,73,1,5,38,37,7,7,5
