順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
499,キッズプラザ大阪,79300,20,1.589,110.511,28,72,1,5,35,35,8,10,6
500,虫刺され 赤く腫れる,79300,20,1.581,-7.506,22,78,2,7,15,24,24,17,11
501,アドレノクロム,79300,20,1.444,4.542,34,66,1,8,18,26,28,14,5
502,小松菜 冷凍,79000,20,1.572,26.104,11,89,0,8,17,19,21,18,17
503,0800 777 0267,79000,20,1.449,168.217,44,56,4,15,33,25,15,6,2
504,出産一時金,78900,20,1.547,-24.332,28,72,0,16,45,18,11,7,3
505,池脇千鶴 アンメット,78800,20,1.671,-38.631,12,88,0,1,12,36,32,14,5
506,マイコプラズマ肺炎 症状,78500,20,1.661,-80.615,24,76,11,11,22,31,14,6,5
507,満何歳とは,78400,20,1.761,-12.329,39,61,14,32,20,18,11,3,2
508,エエグループ,78400,20,1.41,29.059,20,80,6,13,18,23,24,12,4
509,特定健診とは,78400,20,1.399,15.575,35,65,1,8,11,24,23,19,14
510,妊娠,78100,20,1.547,-5.593,29,71,6,18,31,16,10,11,8
511,高齢出産 何歳から,77900,20,1.58,-10.28,25,75,3,13,36,22,10,9,7
512,アイドルプリキュア,77800,20,1.533,92.048,29,71,4,9,41,31,7,5,3
513,どんぐり,77700,20,1.699,38.574,37,63,4,8,16,22,20,15,15
514,写真 サイズ,77600,20,1.473,61.843,41,59,3,11,18,19,15,15,19
515,ビソプロロールフマル酸塩,77400,20,1.73,-41.969,32,68,0,11,11,19,23,18,18
516,リンゴ病 症状 子供,77300,20,1.604,61.521,16,84,0,4,42,36,5,6,7
517,ディズニーホテル 予約,77200,20,1.446,31.349,26,74,4,25,27,22,12,7,3
518,アスピリン,77000,20,1.472,-0.274,34,66,2,18,15,19,18,13,15
519,ミノン,76900,20,1.433,3.535,15,85,1,8,16,24,25,15,11
520,肘の痛み,76800,20,1.399,98.198,41,59,1,2,6,21,34,21,15
521,インソール,76200,20,1.625,-10.172,42,58,3,8,12,22,25,16,14
522,アンブロキソール塩酸塩15mg,76100,20,1.744,-53.282,25,75,1,7,21,31,18,11,11
523,つわり いつ終わる,75800,20,1.53,54.204,21,79,1,17,48,13,7,11,3
524,はちみつ紅茶,75600,20,1.525,98.88,13,87,2,9,18,26,25,13,7
525,解熱剤,75600,20,1.455,-56.8,42,58,3,12,15,21,21,15,13
526,ルカリオ,75600,20,1.425,95.991,49,51,7,17,33,25,10,5,3
527,体操のおにいさん,75400,20,1.741,-16.01,30,70,2,8,21,22,17,15,15
528,天才てれびくん,75400,20,1.608,115.438,40,60,8,13,29,27,11,7,5
529,入学式 服装 ママ,75300,20,1.511,141.656,8,92,1,3,29,41,18,4,4
530,ヴェポラップ,75100,20,1.653,21.802,27,73,1,12,39,30,9,5,4
531,北海道物産展,75000,20,1.496,54.753,30,70,1,9,19,27,25,11,8
532,ジョイフル ランチ,74900,20,1.519,-72.426,39,61,2,6,14,23,25,19,11
533,鏡餅 いつから飾る,74800,20,1.529,131.12,29,71,1,3,12,22,29,20,13
534,アスペルガー,74700,20,1.433,73.628,33,67,3,10,19,26,21,12,9
535,知恵熱とは,74600,20,1.555,44.302,32,68,6,14,19,23,18,13,7
536,カラー,74600,20,1.483,83.769,32,68,3,7,12,22,23,16,17
537,ジルスチュアート リップ,74500,20,1.547,72.216,7,93,18,17,14,24,18,6,3
538,帰省とは,74200,20,1.666,-20.88,35,65,3,8,12,20,23,19,15
539,世界に一つだけの花,74200,20,1.508,61.773,41,59,7,10,13,22,19,15,14
540,ニトリ 営業時間,74100,20,1.657,41.14,37,63,2,8,19,27,26,12,6
541,ららぽーと愛知東郷,74100,20,1.603,-58.267,33,67,3,13,22,27,20,10,5
542,身長伸ばす方法,74100,20,1.583,86.938,41,59,21,8,11,34,16,4,6
543,アズールバイマウジー,74100,20,1.399,15.268,11,89,3,13,28,31,19,4,2
544,タクシー料金,74000,20,1.572,-22.345,48,52,3,14,17,19,21,15,11
545,内職 求人 手作業 在宅,73900,20,1.657,85.781,22,78,1,10,16,21,26,17,9
546,なべしま 焼肉,73900,20,1.652,50.695,42,58,2,8,16,28,25,14,7
547,ケムトレイル,73900,20,1.527,16.067,36,64,1,4,12,24,31,19,9
548,クロミ,73900,20,1.525,139.33,24,76,8,12,28,30,12,6,4
549,年賀状 いつまで 元旦に届く,73800,20,1.703,56.833,35,65,2,7,26,29,15,9,12
550,ホエイプロテイン,73700,20,1.483,64.203,45,55,5,12,16,23,21,13,10
551,ディズニーチャンネル,73700,20,1.43,-85.663,33,67,4,10,24,27,20,10,5
552,ティラノサウルス,73200,20,1.462,44.066,44,56,4,9,23,26,14,13,11
553,セラミック 歯 値段,73100,20,1.656,42.696,28,72,2,14,20,23,22,12,7
554,アデノイド,73000,20,1.601,83.643,36,64,6,16,24,23,14,10,7
555,ブロッコリー 茹で時間,72400,20,1.782,74.03,22,78,1,19,39,26,8,4,3
556,白斑,72400,20,1.72,17.228,29,71,3,10,22,27,20,10,8
557,胃痛 治し方,72400,20,1.463,56.171,21,79,2,9,19,27,22,12,9
558,ハムスター 寿命,72400,20,1.461,44.401,36,64,5,14,22,29,16,8,6
559,ちくわ お弁当,72300,20,1.484,48.016,9,91,1,5,15,40,29,6,4
560,稽留流産,72200,20,1.739,82.969,14,86,1,16,41,20,9,8,5
561,フォトスポット 写真販売,72200,20,1.592,-77.967,25,75,9,3,18,44,20,2,4
562,サワシリン,71900,20,1.452,-18.582,35,65,1,10,18,27,22,12,10
563,spo2,71800,20,1.528,-28.089,34,66,2,15,14,19,21,17,12
564,命の母ホワイト,71600,20,1.451,47.061,8,92,2,17,33,30,11,4,3
565,カエル,71400,20,1.788,-11.906,44,56,5,9,15,21,18,16,16
566,メープルシロップ,71300,20,1.661,63.121,33,67,2,6,13,20,20,18,21
567,マレフィセント,71300,20,1.503,71.277,32,68,6,17,24,24,17,8,4
568,トゥワイス メンバー,71200,20,1.459,109.74,31,69,4,12,19,28,24,10,3
569,鍵盤ハーモニカ,71000,20,1.795,36.866,24,76,2,5,27,35,12,9,10
570,コープデリ,70900,20,1.539,20.357,24,76,1,5,20,22,20,15,17
571,ブロッコリー 黄色くなったら,70800,20,1.807,102.798,14,86,1,8,24,28,22,11,6
572,妊娠初期 出血,70800,20,1.679,95.136,20,80,2,21,45,17,7,6,2
573,スクイーズ,70700,20,1.471,-33.365,34,66,2,11,22,30,18,10,7
574,いんげん ゆで時間,70600,20,1.581,-89.9,23,77,1,5,19,26,23,14,12
575,嘔吐下痢,70500,20,1.502,75.515,30,70,2,9,19,22,22,16,10
576,ピーマン ツナ,70400,20,1.578,60.373,13,87,1,6,21,30,21,11,10
577,僧帽筋,70300,20,1.529,51.844,41,59,5,18,20,22,18,9,8
578,内祝い,70200,20,1.497,44.924,29,71,0,20,45,17,8,6,4
579,インターナショナルスクール,70100,20,1.626,-7.959,26,74,3,8,19,27,17,14,12
580,物置,70100,20,1.453,-15.242,65,35,0,4,18,24,22,17,15
581,ニフェジピン,70000,20,1.822,-2.014,35,65,0,14,13,19,22,16,16
582,マーキーズ,69900,20,1.446,12.386,11,89,0,9,43,32,7,6,3
583,海響館,69800,20,1.484,-29.016,38,62,3,14,27,28,14,9,5
584,エルサ,69700,20,1.784,48.494,26,74,5,11,31,24,11,11,7
585,離婚届 ダウンロード,69500,20,1.454,-100.554,32,68,0,9,27,29,21,9,5
586,インゲン 胡麻和え,68800,20,1.795,-50.884,18,82,1,4,17,27,23,14,14
587,米油,68800,20,1.746,44.121,24,76,1,6,16,22,23,17,15
588,だだんだん,68800,20,1.701,-53.702,32,68,4,15,36,23,10,8,4
589,昭和27年 西暦 年齢,68700,20,1.49,-9.633,39,61,1,6,15,38,17,9,14
590,チラージン,68600,20,1.569,26.976,26,74,0,11,14,20,23,17,15
591,風邪 治りかけ サイン,68500,20,1.552,1.263,34,66,4,14,20,21,20,12,9
592,ミミッキュ,68500,20,1.544,67.568,43,57,7,20,37,22,8,4,2
593,乳児湿疹,68400,20,1.627,-22.242,14,86,0,17,50,14,7,9,3
594,子宮がん検診,68400,20,1.517,20.916,10,90,1,13,19,28,23,10,6
595,昭和28年 西暦 年齢,68200,20,1.602,-62.493,39,61,1,6,16,37,15,10,15
596,ほうれん草 レンジ,68000,20,1.61,101.019,16,84,0,10,25,28,20,10,7
597,療育とは,67900,20,1.525,143.491,23,77,1,7,24,27,17,16,8
598,ヒトパピローマウイルス,67900,20,1.521,21.507,28,72,3,15,18,27,22,10,5
599,eccジュニア,67800,20,1.659,103.956,21,79,2,3,21,41,16,9,8
600,ゲンガー,67700,20,1.549,99.634,42,58,7,19,37,22,8,5,2
601,1カップ 何cc,67600,20,1.537,44.294,32,68,2,11,21,23,20,13,10
602,レプリコン,67500,20,1.701,-14.978,36,64,1,4,17,27,24,15,12
603,マイコプラズマ 潜伏期間,67500,20,1.494,98.322,18,82,3,6,20,38,17,9,7
604,メサデルム軟膏0.1%,67400,20,1.682,-1.596,26,74,1,5,14,25,21,15,19
605,リードルショット 使い方,67300,20,1.59,83.649,12,88,4,23,23,22,18,7,3
606,ドーナツ レシピ,67000,20,1.588,31.676,19,81,5,7,18,26,19,13,12
607,サン宝石,66900,20,1.676,39.394,11,89,8,23,32,23,9,3,2
608,バースデー 店舗,66800,20,1.88,85.702,24,76,0,4,24,23,17,25,7
609,医療事務 資格取得,66800,20,1.567,54.143,18,82,0,2,20,32,29,11,6
610,イッツアスモールワールド,66700,20,1.771,-46.683,29,71,7,18,28,23,12,7,5
611,中華スープ,66700,20,1.659,45.886,31,69,2,16,27,23,14,9,9
612,はいはい いつから,66600,20,1.752,46.415,22,78,1,14,44,15,7,14,5
613,くら寿司 ポケモン,66600,20,1.515,194.937,29,71,3,13,40,30,7,4,3
614,018サポート 2024年度分,66500,20,1.613,-47.461,28,72,1,2,22,47,23,3,2
615,おとうさんといっしょ,66500,20,1.584,47.253,35,65,2,7,38,31,10,8,4
616,ケーキ 5号 何センチ,66400,20,1.534,96.744,27,73,2,8,20,29,21,12,8
617,キャベツ 副菜,66200,20,1.517,43.496,7,93,0,8,28,33,18,6,7
618,amazon ふるさと納税,66100,20,1.503,28.802,53,47,1,5,17,28,27,13,9
619,ホクナリンテープ,66000,20,1.715,-13.307,22,78,1,9,27,31,16,10,6
620,ジュニアシート いつまで,65900,20,1.637,-6.333,28,72,0,3,36,44,8,5,4
621,子宮外妊娠,65800,20,1.753,-16.485,21,79,2,21,41,19,8,6,3
622,増田梨沙,65700,20,1.723,-5.936,36,64,6,9,23,28,16,11,7
623,妊娠糖尿病,65600,20,1.75,17.753,17,83,1,16,42,18,9,10,4
624,スライム,65600,20,1.58,60.03,42,58,4,7,18,28,16,12,15
625,リゾナーレ熱海,65400,20,1.557,69.72,25,75,0,5,32,28,13,13,9
626,一歳 誕生日 お祝い,65300,20,1.888,-62.662,21,79,0,6,23,13,18,30,10
627,ミスド 福袋,65000,20,1.533,39.906,23,77,2,11,35,32,12,5,3
628,日本平動物園,64900,20,1.818,120.864,36,64,3,10,26,27,16,12,6
629,スイちゃん,64900,20,1.781,18.832,31,69,5,8,34,35,10,5,3
630,mnp予約番号,64800,20,1.57,147.893,51,49,2,13,19,25,21,10,10
631,コープ チラシ,64600,20,1.632,72.802,22,78,1,5,15,22,22,16,19
632,アクアビーズ,64300,20,1.867,-14.342,21,79,2,5,37,35,8,8,5
633,パート,64200,20,1.55,-10.145,24,76,1,5,16,29,26,14,9
634,石井美保,64100,20,1.517,54.4,31,69,0,4,14,31,31,14,6
635,ディズニープリンセス,64000,20,1.664,49.382,22,78,12,18,26,20,11,9,4
636,クラリス錠200,63800,20,1.841,43.645,34,66,1,5,10,20,23,22,19
637,タカラトミーモール,63800,20,1.565,-22.657,57,43,2,10,25,31,15,10,7
638,ベルプペーのスパダリ,63700,20,1.68,170.648,10,90,6,14,25,29,19,5,2
639,嵐 復活,63400,20,1.696,22.77,30,70,10,18,19,18,17,11,7
640,生後3ヶ月,63300,20,1.698,-93.381,19,81,0,11,45,16,10,13,5
641,次亜塩素酸,63200,20,1.601,-71.551,38,62,3,8,19,23,22,15,10
642,ミライドン,63200,20,1.583,63.369,45,55,4,14,39,28,6,5,4
643,トリアージ,63100,20,1.78,-23.699,52,48,4,13,13,17,17,16,20
644,ベビーサークル,63000,20,1.613,51.823,24,76,0,11,41,17,11,14,6
645,手羽元 唐揚げ,63000,20,1.56,-3.282,25,75,1,5,21,34,21,9,9
646,アボカド 固いとき,62800,20,1.65,5.01,19,81,1,12,19,23,22,12,11
647,母子手帳 いつから,62700,20,1.805,27.426,14,86,0,18,46,14,9,9,4
648,ヘルパンギーナ 大人症状,62700,20,1.701,-37.709,23,77,1,8,29,23,18,14,7
649,煮込みハンバーグ,62600,20,1.619,64.013,17,83,1,11,25,26,18,10,9
650,子ども,62500,20,1.739,-13.184,19,81,1,5,38,33,10,7,6
651,卒園式 服装 ママ,62500,20,1.611,148.02,7,93,0,4,44,40,5,4,3
652,コンフォートスイーツ東京ベイ,62100,20,1.882,-89.982,23,77,5,15,32,29,10,6,3
653,ファボーレ富山,62100,20,1.622,79.339,38,62,4,14,18,23,21,13,7
654,インフルエンザワクチン,61800,20,1.794,48.509,32,68,2,8,18,27,21,14,10
655,ネオメドロールee軟膏,61700,20,1.717,70.667,22,78,1,5,13,21,21,18,21
656,めちゃこみ,61600,20,1.558,33.822,13,87,3,7,29,39,16,4,2
657,スタバ フード,61200,20,1.732,19.042,12,88,8,36,32,14,7,2,1
658,手湿疹,61000,20,1.793,13.417,20,80,3,10,19,29,24,10,5
659,ミキハウス オンライン,60800,20,1.858,162.846,13,87,0,7,32,18,14,22,7
660,クリオネ,60700,20,1.71,13.569,36,64,5,10,17,21,17,14,16
661,自家中毒,60700,20,1.708,109.162,22,78,1,7,25,31,17,11,8
662,児童手当 2024 12月,60600,20,1.526,32.796,32,68,0,4,31,46,14,2,3
663,あいうえお表,60100,20,1.863,30.001,30,70,4,11,27,24,11,11,12
664,水卜アナ 妊娠,60100,20,1.626,-38.14,9,91,0,4,24,30,23,12,7
665,水卜アナ,60000,20,1.751,9.148,33,67,1,6,17,22,24,17,13
666,インフルエンザワクチン 副反応,60000,20,1.672,33.032,23,77,3,11,22,25,18,12,9
667,プリンセス,59900,20,1.904,-1.405,30,70,4,10,22,20,14,16,14
668,サーティーワン アイスケーキ,59900,20,1.845,-14.223,17,83,6,20,33,27,8,4,2
669,エアラブ,59900,20,1.735,-135.682,13,87,0,15,57,17,5,4,2
670,リーフレットとは,59800,20,1.865,-108.434,44,56,2,8,10,15,19,19,27
671,アズノールうがい液,59700,20,1.713,68.423,31,69,1,9,17,21,20,15,17
672,ピカチュウ イラスト,59600,20,1.914,38.14,22,78,2,7,28,31,11,12,9
673,753 いつ,59600,20,1.859,77.124,38,62,0,6,29,21,12,18,14
674,雛人形 いつから飾る,59500,20,1.82,145.938,21,79,0,5,32,26,16,13,8
675,福岡市動物園,59500,20,1.655,92.414,33,67,3,11,27,27,14,10,8
676,妊娠検査薬 フライング,59400,20,1.955,46.878,7,93,1,29,53,12,2,2,1
677,スピラゾン軟膏0.3%,59300,20,1.881,87.608,24,76,1,6,18,26,20,14,15
678,四十九日 香典,59300,20,1.702,-6.61,31,69,0,2,9,16,29,29,15
679,中耳炎 症状,59200,20,1.896,91.947,27,73,11,16,27,24,11,6,5
680,ユアーズ,59100,20,1.615,-41.943,34,66,1,4,14,30,27,15,9
681,エルゴ 抱っこひも,58800,20,1.842,-2.961,13,87,0,16,51,18,6,7,2
682,ピジョン,58700,20,1.7,-53.862,33,67,2,11,29,19,15,14,10
683,みてねみまもりgps,58500,20,1.902,180.98,22,78,0,2,39,44,7,4,4
684,発疹 読み方,58400,20,1.808,-78.655,34,66,1,5,14,21,23,20,16
685,チャイルドシート レンタル,58300,20,1.75,-7.501,30,70,0,7,27,13,14,27,12
686,マヌカハニー 効果,58200,20,1.754,44.137,20,80,1,4,12,21,27,19,16
687,ストレス,57900,20,1.847,-19.864,37,63,6,11,15,20,18,14,16
688,ケーキ 4号 大きさ,57500,20,1.726,-1.785,26,74,2,17,22,23,19,10,7
689,ダイニチ 加湿器,57400,20,1.788,47.647,42,58,0,5,25,25,18,14,13
690,山本海人,57400,20,1.635,-33.652,19,81,1,7,27,40,16,6,3
691,虫刺され 薬,57200,20,1.717,-16.617,28,72,1,5,14,26,23,17,14
692,セブンイレブン 写真プリント,56800,20,1.743,157.064,29,71,1,8,26,35,19,7,4
693,ヒトメタニューモウイルス 症状,56600,20,1.934,45.963,15,85,1,7,39,27,10,11,5
694,#8000,56500,20,1.664,25.864,16,84,0,11,53,25,4,4,3
695,寒気がする,56400,20,1.739,129.768,30,70,5,12,17,25,21,11,9
696,ゆうちょatm,56200,20,1.829,68.212,40,60,2,12,17,19,25,16,9
697,夜明けの唄,56200,20,1.729,-75.679,10,90,4,10,19,30,19,9,9
698,ニキビ,56100,20,1.754,50.506,30,70,11,17,19,27,17,5,4
699,メイアクト,56000,20,1.711,76.143,29,71,1,9,20,28,21,12,9
700,カリビアンビーチ,55800,20,1.737,-31.035,36,64,2,5,26,43,14,6,4
701,目が痛い 片目だけ,55600,20,1.985,61.085,25,75,7,13,14,21,22,13,10
702,生理前 おりもの,55500,20,1.741,1.55,4,96,3,24,50,18,3,1,1
703,八木山動物園,55400,20,1.964,9.006,36,64,2,10,28,27,16,11,6
704,入国管理局,55300,20,1.795,-90.678,53,47,1,8,22,24,21,14,10
705,空腹時の胃の痛み,55200,20,1.856,-26.464,26,74,1,7,13,22,27,18,12
706,キリン 英語,54900,20,1.779,20.273,35,65,5,10,17,23,19,15,11
707,サイトメガロウイルス,54800,20,1.846,-0.853,23,77,1,15,28,20,17,12,7
708,未就学児とは,54500,20,2.047,60.185,34,66,4,11,38,27,10,6,4
709,新生児 いつまで,54500,20,1.794,-28.203,15,85,1,26,43,13,6,8,3
710,おかあさんといっしょ 歴代,54500,20,1.753,-100.533,26,74,5,13,29,23,15,11,4
711,アソビュー クーポン,54200,20,1.738,61.747,25,75,1,12,31,32,13,7,4
712,インフォームドコンセント,54000,20,1.977,31.85,41,59,13,20,11,17,18,11,10
713,横山だいすけ,53900,20,1.816,15.655,24,76,4,7,18,25,17,15,14
714,マカロニ レシピ,53800,20,1.967,62.419,21,79,1,7,18,25,22,13,14
715,グランドメルキュール那須,53800,20,1.843,-46.921,29,71,0,5,35,26,12,13,9
716,トーマスランド,53400,20,2.071,47.432,34,66,1,6,41,26,8,12,6
717,ウニコ オンライン,53400,20,1.803,118.058,16,84,1,2,20,36,25,12,4
718,コニー 抱っこ紐,53400,20,1.758,-33.871,9,91,0,16,59,15,4,5,1
719,産後ケアホテル,53100,20,1.888,-33.777,12,88,1,14,39,18,12,11,5
720,抱っこ紐,53000,20,1.966,13.723,21,79,1,14,41,18,10,11,5
721,チーズガーデン,53000,20,1.953,-33.567,22,78,1,8,17,25,27,15,7
722,産休 計算,52900,20,2.093,41.906,5,95,0,16,58,15,5,4,2
723,新幹線 子供料金 何歳から,52700,20,1.885,3.365,21,79,0,6,47,36,4,4,3
724,インプラント治療 流れ,52600,20,2.146,40.517,32,68,0,3,7,14,26,28,22
725,ラインスタンプの作り方,52600,20,1.991,-71.779,29,71,6,15,22,24,18,9,6
726,鉄欠乏性貧血,52600,20,1.871,-10.078,20,80,3,16,18,31,19,7,6
727,すっぽん小町,52600,20,1.722,25.918,10,90,0,3,25,38,20,8,6
728,保健師とは,52500,20,2.001,19.547,34,66,8,13,17,22,20,11,9
729,排卵日 計算,52400,20,1.88,16.869,17,83,5,23,41,23,5,2,1
730,ラルフローレン ベビー,52200,20,1.931,-20.492,11,89,0,13,39,13,13,16,6
731,ヒトメタニューモウイルス 大人症状,51900,20,1.987,54.255,23,77,1,6,23,24,20,17,9
732,軽井沢おもちゃ王国,51800,20,2.095,7.136,34,66,0,4,38,31,8,11,8
733,かに,51800,20,1.875,33.378,43,57,2,5,10,19,22,20,22
734,コンクール,51600,20,1.939,32.834,23,77,2,9,15,25,24,12,13
735,まいぜんシスターズ,51400,20,1.761,122.874,31,69,4,4,23,42,10,6,11
736,キッズランドus,51300,20,2.087,-39.532,29,71,0,6,43,32,6,8,5
737,過換気症候群,51100,20,1.845,18.928,30,70,5,20,19,23,19,9,5
738,スリーパー,50900,20,1.866,42.586,25,75,2,14,36,15,11,14,8
739,ハロウィン 仮装,50800,20,1.839,35.132,18,82,6,11,18,31,16,11,7
740,ぬいぐるみ 収納,50600,20,2.014,-35.429,12,88,1,8,35,37,12,4,3
741,袖丈 測り方,50500,20,1.806,-12.36,47,53,3,10,16,26,23,13,9
742,排卵出血,50500,20,1.791,32.882,7,93,3,19,33,34,8,2,1
743,ウェルシーズン浜名湖,50200,20,1.983,0.394,36,64,1,5,29,26,17,14,8
744,フロス,50100,20,1.967,-8.553,40,60,3,15,19,21,18,12,12
745,水疱瘡 ワクチン,50000,20,1.915,-87.696,16,84,1,6,26,29,17,12,9
746,排卵検査薬,49900,20,2.161,63.372,7,93,0,21,59,15,2,2,1
747,流行性角結膜炎,49900,20,1.979,49.538,22,78,1,10,33,29,14,9,4
748,ミヤbm細粒,49900,20,1.855,69.493,27,73,1,7,26,25,14,13,14
749,消防車,49300,20,2.021,88.164,40,60,2,7,24,26,16,14,11
750,レジャーシート,49300,20,1.921,50.473,29,71,2,11,26,30,15,9,7
751,リッチェル,49200,20,2.191,-161.031,22,78,0,6,26,21,22,17,8
752,虫刺され 水ぶくれ,49200,20,1.943,-73.099,20,80,2,8,23,26,20,13,8
753,学資保険 ランキング,49200,20,1.918,41.77,34,66,0,9,32,26,14,13,6
754,グリローズ ランドセル,49100,20,1.78,53.579,11,89,0,3,51,33,4,6,3
755,あそびマーレ,49000,20,1.869,-36.484,30,70,0,3,36,40,8,8,5
756,ヒルコ,49000,20,1.821,142.751,39,61,2,7,15,23,28,18,7
757,豆腐ハンバーグ レシピ,48700,20,2.08,-83.667,16,84,2,13,20,22,21,13,9
758,バースデイ 店舗,48700,20,1.828,-36.419,20,80,0,9,44,23,10,10,4
759,歯科衛生士 給料 平均,48300,20,2.184,-22.001,34,66,10,17,16,24,19,8,6
760,ワンワンわんだーらんど 2024,48300,20,2.061,18.84,27,73,0,5,44,32,8,7,4
761,インフルエンザ 熱なし,48300,20,1.822,93.534,21,79,2,12,30,35,14,5,2
762,ベビーチェア,48200,20,2.182,-21.848,23,77,0,9,33,14,13,23,8
763,mrワクチン,48100,20,1.94,14.121,17,83,2,10,26,28,20,10,4
764,ぼよよん行進曲,48100,20,1.862,45.991,25,75,3,8,19,27,22,14,7
765,ジョブレイバー,48000,20,1.825,15.152,36,64,1,5,38,32,8,10,6
766,医療dx推進体制整備加算,47900,20,1.941,-17.784,39,61,1,5,12,25,29,18,10
767,ローソン カフェラテ,47900,20,1.891,6.053,17,83,3,23,30,24,13,5,2
768,中耳炎 自然治癒,47700,20,1.876,7.91,24,76,5,13,30,29,12,6,5
769,レゴランド お台場,47300,20,1.936,-3.171,27,73,2,5,33,38,8,8,6
770,ct,47200,20,2.036,14.278,46,54,4,12,15,21,19,13,16
771,溶連菌感染症,47000,20,1.947,28.973,29,71,2,10,21,20,17,17,13
772,病児保育,46800,20,2.13,-42.674,19,81,1,10,39,27,10,9,4
773,k2シロップ,46800,20,2.091,118.246,16,84,1,18,44,16,9,8,4
774,アデノウイルス 症状,46800,20,2.062,8.048,18,82,1,11,37,26,11,9,5
775,セイバン ランドセル,46700,20,1.834,197.53,22,78,0,2,37,39,7,9,6
776,手足口病 大人,46600,20,2.198,-103.603,25,75,1,12,48,25,7,5,2
777,生理前 吐き気,46400,20,1.912,42.652,5,95,4,26,39,25,4,1,1
778,トキソプラズマ,46300,20,2.037,-23.043,29,71,2,15,27,18,16,14,8
779,生後4ヶ月,46300,20,2.002,-139.901,17,83,1,11,47,16,9,12,4
780,コロナ 下痢症状,46200,20,1.975,45.098,27,73,2,12,21,30,23,9,3
781,ハート 折り紙,46200,20,1.869,148.181,10,90,2,11,45,32,4,3,3
782,おもちゃ王国 岡山,46100,20,1.954,-1.945,34,66,1,7,43,27,8,9,5
783,eテレ 番組表,45700,20,2.071,-13.536,18,82,2,4,24,27,13,13,17
784,人工甘味料,45700,20,2.034,-64.065,41,59,3,8,16,24,24,14,11
785,かずむお兄さん,45400,20,2.201,20.694,16,84,1,8,54,29,3,3,2
786,子供服 安くて 質がいい,45100,20,2.041,-58.724,11,89,0,4,26,31,13,15,11
787,溶連菌 大人,45100,20,1.908,-26.141,25,75,1,8,30,28,16,11,6
788,breeze,45000,20,1.935,-0.451,19,81,2,13,41,22,9,7,6
789,メロンパンナちゃん,44900,20,2.198,67.03,32,68,4,11,32,23,13,12,5
790,食洗機 洗剤,44900,20,2.139,-17.001,28,72,1,5,24,25,19,15,11
791,唐揚げ 献立,44200,20,2.097,14.176,8,92,1,9,28,32,18,7,5
792,gap ベビー,44100,20,2.261,5.859,7,93,0,19,50,9,7,11,4
793,スマッシュケーキ,44000,20,2.156,-55.305,13,87,0,12,46,16,10,13,3
794,ベビービョルン 抱っこ紐,43900,20,2.277,-61.506,8,92,0,16,60,17,3,3,1
795,パウパトロール おもちゃ,43400,20,2.225,-0.475,29,71,1,5,39,24,8,16,7
796,カルボシステインds 50%,43100,20,2.089,88.934,21,79,0,6,34,41,8,6,5
797,歯石,43000,20,2.26,-16.029,47,53,5,18,25,24,15,7,6
798,バンボ,42900,20,2.173,-3.485,19,81,1,16,43,19,9,9,3
799,鼻吸い器,42800,20,2.052,-42.661,19,81,1,11,52,22,6,5,3
800,2歳児,42700,20,2.178,102.2,31,69,1,5,16,17,15,30,16
801,アデノウイルス 出席停止,42600,20,2.263,62.261,15,85,2,7,36,35,12,5,3
802,新幹線 子供料金,42600,20,1.891,-22.417,55,45,0,3,35,40,13,5,4
803,bcg,42400,20,1.995,-21.078,33,67,2,15,34,21,13,9,6
804,夏休み,42300,20,1.983,-56.176,39,61,6,7,21,33,15,9,9
805,ひなまつり 歌詞,42100,20,2.167,149.098,22,78,2,7,28,23,9,14,17
806,フルミスト,42000,20,2.102,-38.121,26,74,1,3,22,41,18,9,6
807,七田式,41800,20,2.082,24.05,20,80,1,4,32,30,13,13,7
808,神戸アンパンマンミュージアム,41300,20,2.013,-40.002,27,73,1,11,48,18,7,10,5
809,サイベックス チャイルドシート,41100,20,2.292,-5.942,24,76,0,15,51,16,7,9,2
810,タミータイムとは,41000,20,2.062,-12.153,13,87,0,17,45,13,10,12,3
811,ベビーゲート,40900,20,2.181,-35.255,28,72,0,9,44,22,11,10,4
812,クリームパンダちゃん,40400,20,2.164,6.717,29,71,6,20,35,22,9,6,2
813,電子処方箋,40400,20,2.013,-13.791,40,60,1,4,12,26,29,17,11
814,リトルプラネット,40200,20,2.245,53.944,29,71,1,4,36,38,9,8,4
815,川崎病 症状,40200,20,2.212,-7.834,20,80,1,8,38,26,11,10,6
816,コルネリアデランゲ症候群,40100,20,2.387,2.343,11,89,2,17,30,25,15,7,4
817,ムーニー オムツ,39900,20,2.155,-138.422,16,84,0,14,50,15,7,10,4
818,120381122,39700,20,2.024,-6.161,18,82,1,3,15,31,26,18,6
819,シャイニーキャッツパクト,39600,20,2.12,-19.742,26,74,4,8,42,32,5,5,4
820,ベースアップ評価料,39400,20,2.024,-98.149,47,53,1,5,13,26,28,18,9
821,クラリスロマイシン 小児,39300,20,2.069,56.306,14,86,0,4,37,45,7,4,3
822,ペッピーキッズクラブ,39200,20,2.176,55.965,22,78,1,7,41,37,8,4,2
823,petit main,39200,20,2.104,72.143,13,87,0,17,45,16,7,10,5
