順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
143,べピオ,11500,180,2.745,0.292,19,81,11,26,21,24,13,3,2
144,ニキビ 抗生物質,8500,180,2.973,0.002,22,78,3,21,30,29,13,2,2
145,アクネ菌,8200,180,3.059,0.004,51,49,7,17,18,23,17,10,8
146,吹き出物,7100,180,3.177,0,38,62,6,17,25,21,16,9,6
147,ニキビ 食べ物 良い,5900,180,3.4,0,28,72,10,32,20,22,13,2,1
148,スクバ,30200,170,1.75,21.303,11,89,63,6,4,16,9,1,1
149,ビフロキシン配合錠,29700,170,1.707,45.081,22,78,3,15,17,22,22,12,9
150,ケロイド,29400,170,1.74,8.687,36,64,9,26,27,20,11,4,3
151,フラクショナルレーザー,27700,170,1.746,2.616,20,80,2,22,26,26,16,5,3
152,やけど,27600,170,1.77,0.289,25,75,5,11,20,27,19,9,9
153,ノブ 化粧品,26800,170,1.765,3.793,7,93,2,7,12,27,30,14,8
154,クリンダマイシンゲル1%,25800,170,1.783,2.664,21,79,5,11,17,29,24,9,5
155,肌にいい食べ物,24900,170,1.886,0.171,38,62,9,25,18,20,17,6,5
156,荊芥連翹湯,24900,170,1.852,1.54,28,72,2,10,17,25,23,13,10
157,nov,24200,170,1.901,7.3,25,75,3,12,18,25,23,12,7
158,首 ニキビ,16100,170,2.341,-6.174,26,74,5,31,39,19,4,1,1
159,頭皮ニキビ,15700,170,2.322,0,45,55,12,23,21,22,14,5,3
160,オードムーゲ ふきとり化粧水,14400,170,2.422,-4.016,13,87,12,22,16,22,19,6,3
161,顎ニキビ 治し方 即効,11600,170,2.646,-13.084,10,90,7,29,31,21,8,2,2
162,ニキビダニ,10200,170,2.771,0,24,76,3,21,25,25,16,6,4
163,エピデュオ,9900,170,2.807,9.708,30,70,12,30,20,19,13,4,2
164,清上防風湯,9000,170,2.856,10.04,27,73,6,19,19,24,22,7,3
165,キャンマジ,30000,160,1.728,-4.44,6,94,50,29,9,7,4,0,1
166,顔脱毛,27200,160,1.719,7.764,10,90,5,28,23,24,14,4,2
167,顔ダニ,21200,160,1.982,1.489,37,63,5,15,21,26,19,9,5
168,センター分け,21000,160,2.009,-2.245,55,45,44,23,10,14,7,1,1
169,ビブラマイシン100mg,21000,160,1.95,8.215,32,68,1,12,16,24,23,14,10
170,美顔水 化粧水,16300,160,2.24,16.645,14,86,13,21,15,26,18,4,3
171,乾燥肌,15900,160,2.235,7.297,42,58,6,14,17,19,18,12,14
172,ニキビ 塗り薬,8900,160,2.877,0,27,73,6,30,31,22,8,1,2
173,ニキビ 潰した方がいい,8200,160,2.975,0.001,40,60,16,31,28,18,5,1,1
174,コメド 治し方,7900,160,2.974,-0.192,13,87,11,30,23,19,11,4,2
175,ニキビ オロナイン,7900,160,2.945,0,25,75,10,24,29,24,10,2,1
176,ニキビ治療薬,7800,160,2.947,0.001,23,77,6,17,20,28,20,6,3
177,虫歯 初期,27600,150,1.703,-20.603,29,71,20,36,22,11,5,3,3
178,職業診断,27100,150,1.779,-18.247,27,73,49,25,10,10,4,1,1
179,セラミド,24800,150,1.781,2.494,21,79,2,11,17,22,21,14,13
180,kinui,23800,150,1.78,4.548,13,87,14,23,21,22,15,4,1
181,吹き出物 原因,16500,150,2.128,0,36,64,2,10,20,25,21,12,10
182,リンデロン ニキビ,12000,150,2.423,-0.001,18,82,5,19,33,28,11,2,2
183,美顔水,11400,150,2.556,0.001,13,87,22,24,18,18,13,3,2
184,首ニキビ,11200,150,2.572,41.48,33,67,10,30,28,22,6,2,2
185,過酸化ベンゾイル,9400,150,2.745,0.009,35,65,5,21,21,25,17,6,5
186,デュアック,8500,150,2.836,0.464,22,78,9,27,22,21,14,4,3
187,オルビス ニキビ,7300,150,2.93,0.01,11,89,5,11,14,42,25,1,2
188,ニキビ リンデロン 効果,6600,150,3.025,0,17,83,2,11,30,38,14,3,2
189,イミュゼリー,6300,150,3.029,0.009,11,89,6,1,2,54,33,2,2
190,ニキビ サプリ,5800,150,3.233,0,26,74,6,34,27,19,10,2,2
191,いぼ,23300,140,1.737,0.002,32,68,6,9,15,24,19,13,14
192,内出血,22300,140,1.813,-25.187,31,69,7,14,16,21,20,12,10
193,シャーペン,22100,140,1.766,42.46,45,55,32,8,8,26,14,6,6
194,花粉 肌荒れ,21300,140,1.859,70.064,15,85,7,29,30,22,8,2,2
195,アゼライン酸 併用不可,20300,140,1.941,15.926,11,89,5,34,29,16,10,4,2
196,中学生 髪型 男,19600,140,1.848,-157.475,26,74,6,1,8,61,21,1,2
197,恋占い,18800,140,1.975,7.549,16,84,58,26,4,6,4,1,1
198,ナジフロキサシン,18700,140,1.945,1.78,35,65,4,14,20,25,16,10,11
199,毛穴 角栓,18400,140,1.942,0,24,76,2,8,19,33,23,10,5
200,vビーム,17500,140,2.058,-0.989,15,85,3,28,26,21,14,5,3
201,膿,16000,140,2.14,0.001,49,51,11,16,19,22,16,9,7
202,唇 ニキビ,15000,140,2.18,4.884,26,74,8,35,35,15,4,2,1
203,インナードライ,14700,140,2.26,3.873,12,88,8,35,27,15,9,4,2
204,口周り ニキビ,12400,140,2.406,6.188,23,77,7,43,35,10,3,1,1
205,鼻したニキビ,9600,140,2.662,6.852,36,64,15,45,26,9,3,1,1
206,アクネス ニキビ,9300,140,2.698,0.045,24,76,17,23,16,25,14,3,2
207,ニキビ 薬 市販,8700,140,2.766,0,24,76,10,31,23,21,12,2,1
208,尋常性ざ瘡,8400,140,2.784,0.001,30,70,4,20,17,22,19,11,7
209,鼻 ニキビ,6600,140,3.027,0.585,27,73,11,30,32,18,6,1,2
210,金縛り,22100,130,1.744,-5.854,31,69,19,29,19,14,10,5,4
211,スリリン,21900,130,1.742,50.456,8,92,17,24,21,21,13,3,1
212,グリチルリチン酸,21100,130,1.729,16.126,26,74,2,14,16,22,22,14,10
213,高校生 ファッション 女子,20100,130,1.758,-0.861,14,86,13,1,4,43,29,3,7
214,アゼライン酸 効果,19600,130,1.869,0.707,15,85,4,24,26,22,16,6,2
