順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
71,イボ,53300,1000,2.366,0.001,33,67,3,8,15,25,23,14,12
72,かずむお兄さん 怪我,50700,1000,2.414,73.33,17,83,0,4,53,33,4,4,2
73,ウイルス性イボ,51600,990,2.37,0.317,26,74,3,9,19,30,20,11,8
74,セイバン ランドセル,46000,990,2.463,59.736,22,78,0,2,37,38,7,9,7
75,トイザらス ブラックフライデー,64400,970,2.132,73.976,21,79,0,11,54,21,5,6,3
76,ヒトメタニューモウイルス 症状,55000,920,2.217,157.989,15,85,1,7,39,27,11,10,5
77,ヘルパンギーナ 症状,51200,910,2.285,-13.146,19,81,1,7,37,31,11,9,4
78,手足口病 プール,33900,910,2.671,-1.386,14,86,1,4,46,37,5,4,3
79,子ども,62300,900,2.067,45.726,19,81,1,5,38,33,10,7,6
80,溶連菌 自然治癒,52900,900,2.217,8.343,19,81,1,5,33,41,11,5,4
81,最強王図鑑,55800,890,2.15,7.012,34,66,1,3,34,43,8,6,5
82,ふわりぃ ランドセル,36500,890,2.58,59.336,15,85,0,2,44,41,5,5,3
83,手足口病 熱なし,35200,890,2.624,0,9,91,1,7,57,30,2,2,1
84,水ぼうそう,29600,880,2.789,0.003,20,80,1,5,31,37,13,8,5
85,#8000,56200,870,2.142,30.89,16,84,0,12,53,24,4,4,3
86,フィットちゃん,37100,870,2.543,77.052,16,84,1,3,45,40,4,4,3
87,百日咳 子供 症状,51600,860,2.196,233.422,5,95,1,5,41,44,3,2,4
88,ハート 折り紙,46000,860,2.331,27.969,9,91,2,11,45,32,4,3,3
89,バースデイ チラシ,52500,850,2.19,25.453,12,88,0,9,55,21,5,7,3
90,溶連菌 潜伏期間,51500,850,2.205,39.582,16,84,2,7,34,37,10,6,4
91,ペアマノン,46400,840,2.296,28.7,5,95,0,8,54,29,4,3,2
92,水疱瘡 出席停止,38000,840,2.482,2.188,16,84,1,3,25,46,13,6,6
93,イボ 液体窒素 取れるまで,56000,820,2.108,1.225,31,69,2,6,15,28,23,14,12
94,新幹線 子供料金 何歳から,52800,820,2.138,46.079,22,78,0,6,47,36,4,4,3
95,絵の具 服 落とし方,48200,820,2.219,13.167,12,88,1,2,32,48,11,3,3
96,デビロック,50500,790,2.122,32.855,13,87,1,2,33,52,7,2,3
97,流行性角結膜炎,49900,790,2.172,46.132,22,78,2,10,33,29,13,9,4
98,クラリスロマイシン 小児,39200,790,2.388,30.026,14,86,0,4,37,45,7,4,3
99,水痘,43700,780,2.294,11.737,27,73,2,11,30,28,14,8,7
100,アデノウイルス 出席停止,41800,780,2.316,16.88,15,85,1,8,36,35,12,5,3
101,0120 925 527,39800,780,2.358,67.625,15,85,0,3,54,38,3,1,1
102,溶連菌 発疹,31900,780,2.578,0.302,13,87,0,5,46,39,6,2,2
103,キッズランドus,51600,760,2.093,14.964,30,70,0,6,43,32,6,8,5
104,七五三 着物レンタル,39300,760,2.383,17.021,11,89,0,5,42,29,5,11,8
105,アタマジラミ,46500,740,2.181,17.934,28,72,3,9,32,33,11,7,5
106,ワンワンわんだーらんど 2024,44700,740,2.207,-25.244,27,73,0,5,44,32,8,7,4
107,いぼ,23300,740,2.901,0.001,32,68,6,9,15,24,19,13,14
108,ゆういちろうお兄さん,45400,730,2.165,65.354,17,83,1,6,52,32,4,3,2
109,あそびマーレ,49200,720,2.071,15.264,29,71,0,3,36,40,8,8,5
110,ジョブレイバー,48100,720,2.118,44.065,36,64,1,5,38,32,8,9,7
111,かずむお兄さん,45100,720,2.164,73.912,16,84,1,9,54,28,3,3,2
112,カルボシステインds 50%,43200,720,2.209,64.9,21,79,0,6,34,41,8,6,5
113,天使の羽 ランドセル,35400,720,2.411,40.041,19,81,1,5,39,36,6,8,5
114,手足口病 口内炎,31100,720,2.543,15.683,21,79,1,7,47,34,5,4,2
115,ランリュック,48400,710,2.086,93.705,19,81,2,6,36,35,10,7,4
116,とびひとは,42200,710,2.257,-0.007,31,69,5,10,26,23,14,13,9
117,botトーク,37600,710,2.311,167.698,20,80,0,2,41,46,6,2,3
118,おもちゃ王国 岡山,45300,700,2.144,14.561,34,66,1,7,43,27,8,9,5
119,シャイニーキャッツパクト,39400,700,2.285,8.647,26,74,4,8,42,32,5,5,4
120,ひみつのおるすばん,46900,690,2.072,39.379,30,70,2,4,35,44,7,4,4
121,生卵 何歳から,33400,670,2.394,45.119,16,84,0,9,57,26,3,3,2
122,水疱瘡 子供,25300,670,2.677,0.114,26,74,1,6,35,35,8,7,8
123,イフミー 靴,35900,660,2.319,31.494,12,88,0,7,49,27,6,8,3
124,手足口病 大人,46100,650,2.053,0.003,25,75,1,12,48,25,7,5,2
125,スケーター 水筒,32300,650,2.403,27.95,13,87,0,3,39,40,8,6,4
126,手足口病 お風呂,32200,650,2.409,-8.208,20,80,0,7,50,30,4,5,4
127,溶連菌 抗生物質,41400,640,2.121,31.038,23,77,1,5,28,39,15,7,5
128,ギャビーのドールハウス,37200,640,2.24,56.555,22,78,0,4,39,36,7,9,5
129,ペッピーキッズクラブ,39200,630,2.172,32.527,22,78,1,7,41,37,8,4,2
130,マイコプラズマ 子供,37400,630,2.199,38.768,19,81,1,3,38,45,6,4,3
131,わんだふるぷりきゅあ 映画,35800,630,2.281,29.256,23,77,5,11,42,31,6,3,2
132,パウパトロール おもちゃ,42900,620,2.094,51.001,29,71,1,5,39,24,8,16,7
133,りんご病 出席停止,32700,620,2.331,142.83,13,87,1,3,33,45,9,6,3
134,子供 咳 止める方法,31500,620,2.363,35.672,21,79,0,3,46,41,6,2,2
135,蕁麻疹 子供,26400,620,2.539,30.846,11,89,0,3,44,43,4,3,3
136,なぞなぞ 幼稚園,35400,610,2.252,53.973,31,69,2,6,36,34,6,10,6
137,スライム 服 落とし方,33200,600,2.303,28.794,18,82,0,4,43,35,5,8,5
138,イオン ランドセル,32100,600,2.325,44.557,23,77,0,3,44,35,6,8,4
139,尋常性疣贅,31500,600,2.361,0.249,30,70,2,11,21,28,20,11,7
140,ブリーズ,37900,590,2.148,19.884,18,82,2,10,45,26,7,5,5
141,電車 子供料金 何歳から,33600,590,2.253,56.383,32,68,1,6,46,34,6,4,3
142,七五三 親 服装,28400,590,2.424,69.233,20,80,0,5,46,32,4,7,6
143,手足口病 うつる期間,26700,590,2.496,-2.331,12,88,1,8,50,29,6,4,2
144,とびひ 薬,26600,590,2.497,1.88,17,83,1,3,26,40,15,9,6
145,120996085,24600,590,2.572,1.25,11,89,0,7,57,30,2,2,2
146,スプランキー キャラクター,39200,580,2.094,203.45,25,75,2,5,33,36,10,9,5
147,鬼から電話,37900,580,2.116,9.86,25,75,2,3,32,39,10,9,5
