順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
78,東京都新宿区,45400,180,2.737,-6.12,37,63,1,3,10,24,26,18,18
79,もっと,119000,170,1.767,-136.895,37,63,2,2,6,20,29,21,20
80,掃除,76800,170,2.198,-18.027,24,76,1,2,6,17,25,23,26
81,美女,76400,170,2.15,0.712,59,41,4,4,11,22,23,16,20
82,活動休止解散(芸能界),55000,170,2.493,3.658,33,67,1,5,15,26,28,15,10
83,ダウンタウン(お笑い芸人),38400,170,2.837,-11.059,41,59,1,3,8,25,28,17,18
84,自殺問題,33500,170,3.043,0.42,29,71,2,5,11,23,24,17,18
85,なるほど,110000,160,1.747,-138.065,36,64,1,2,6,19,27,23,22
86,書類送検,93300,160,1.876,4.818,50,50,3,8,18,25,22,13,11
87,男性アイドル,66800,160,2.246,-0.717,18,82,2,6,14,25,27,16,10
88,人権,48900,160,2.544,4.618,43,57,4,5,11,24,24,16,16
89,ファッションチェック,46800,160,2.641,-6.542,19,81,1,2,8,24,26,20,19
90,小学校教育,35200,160,2.865,3.279,28,72,2,4,14,29,22,14,15
91,も,110000,150,1.699,-139.233,40,60,2,3,8,16,22,21,28
92,共感,102000,150,1.736,-154.782,36,64,1,3,7,21,30,22,16
93,殺人事件,75400,150,2.083,10.688,43,57,5,7,12,22,23,16,15
94,値上げ,71400,150,2.076,-5.738,50,50,1,6,16,26,24,14,13
95,麻薬覚せい剤問題,43200,150,2.605,17.567,45,55,1,4,13,29,26,14,13
96,セクシャルハラスメント,31000,150,2.951,4.669,45,55,2,3,10,23,27,18,17
97,声優,108000,140,1.634,-24.157,40,60,6,8,13,20,22,16,15
98,ランキング,98500,140,1.766,-12.426,42,58,3,5,9,18,22,20,23
99,歌舞伎,96000,140,1.801,-8.035,31,69,3,5,9,19,20,19,25
100,弁護士,92200,140,1.857,2.304,49,51,3,6,10,18,22,18,23
101,北海道日本ハムファイターズ,86300,140,1.879,-5.331,70,30,3,10,14,19,24,16,14
102,生活習慣病,59100,140,2.274,-6.244,31,69,7,7,9,18,23,18,18
103,医師,52900,140,2.41,-21.129,34,66,2,5,11,20,20,18,24
104,いる。,51200,140,2.417,-144.251,36,64,1,1,4,12,23,24,35
105,厚生年金保険,49500,140,2.45,0.267,37,63,0,3,4,9,19,37,28
106,本塁打,49500,140,2.44,8.051,72,28,3,6,13,18,19,17,24
107,jpop,47900,140,2.447,3.875,41,59,5,7,9,21,24,18,16
108,大阪府の事件事故情報,38300,140,2.7,9.364,38,62,1,5,15,25,23,15,16
109,宮城野親方(白鵬 翔),34600,140,2.803,48.865,55,45,1,1,4,10,17,23,44
110,神奈川県の事件事故情報,34200,140,2.804,25.688,39,61,1,4,13,25,25,16,16
111,広島県,124000,130,1.455,8.395,49,51,2,5,8,17,22,20,26
112,シカゴカブス,76200,130,1.965,-14.689,65,35,2,5,9,15,20,21,28
113,グラビアアイドル,74100,130,1.914,-0.536,73,27,6,8,16,25,23,12,10
114,教員,59600,130,2.176,4.553,42,58,3,8,15,25,22,15,12
115,芸能人の妊娠出産,39900,130,2.526,9.017,29,71,1,4,17,27,22,14,15
116,高齢化社会,39200,130,2.673,-7.997,30,70,1,3,5,13,21,26,31
117,愛知県の事件事故情報,39100,130,2.593,-0.011,35,65,2,6,14,24,23,16,15
118,から,115000,120,1.437,-139.003,40,60,2,3,6,16,25,21,27
119,です。,71000,120,1.968,-144.746,31,69,1,2,5,13,23,24,32
120,海外サッカー,71000,120,1.834,2.882,88,12,4,12,21,29,18,9,7
121,ココ,70800,120,1.905,-138.925,40,60,2,3,8,18,25,21,23
122,神奈川県のスポーツ,57200,120,2.053,8.569,79,21,3,8,17,24,23,13,12
123,進撃のグルメ(クリエイター),48400,120,2.285,6.8,46,54,1,5,14,25,26,17,12
124,インタビュー,46600,120,2.321,0,42,58,2,4,11,19,23,19,22
125,東京都港区,42100,120,2.407,-1.57,42,58,1,4,9,21,25,19,21
126,ファッションモデル,38700,120,2.527,4.528,34,66,1,3,11,25,25,16,19
127,東京都千代田区,37300,120,2.599,4.431,43,57,1,3,8,20,27,19,22
128,老後,36800,120,2.661,-0.652,33,67,0,2,4,9,21,32,32
129,埼玉県の事件事故情報,33400,120,2.665,17.012,39,61,2,5,14,23,22,17,17
130,入園入学式,33100,120,2.721,-11.732,27,73,1,3,11,24,24,16,21
131,熊本県,104000,110,1.435,1.203,51,49,1,4,8,16,21,22,28
132,長崎県,94000,110,1.537,-5.234,49,51,2,5,10,18,21,20,24
133,沖縄県,90200,110,1.589,-21.204,51,49,2,4,9,19,22,21,23
134,です,78500,110,1.789,-133.597,36,64,2,4,5,14,23,22,30
135,ない,77700,110,1.757,-142.173,37,63,2,4,6,15,22,22,29
136,前,76800,110,1.79,-100.238,39,61,3,4,7,18,26,21,21
137,アウトドア,74800,110,1.75,7.122,49,51,2,6,10,21,25,19,17
138,さん,73900,110,1.799,-95.659,36,64,2,3,5,14,23,23,30
139,埼玉西武ライオンズ,70900,110,1.773,-10.073,74,26,6,14,16,22,22,11,9
140,睡眠,69500,110,1.862,-6.333,40,60,3,5,10,18,23,18,23
141,こと,52700,110,2.188,-134.899,36,64,2,3,7,15,23,23,27
142,外食,45800,110,2.285,0.884,39,61,3,6,14,25,23,15,14
143,天才,37900,110,2.427,1.669,44,56,3,5,11,21,22,17,21
