順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
71,安産祈願 初穂料,22200,850,3.113,8.826,22,78,0,20,44,9,10,14,3
72,破水からの出産 時間,25800,840,2.946,18.531,34,66,0,14,35,13,15,18,5
73,つわり ピーク,23400,840,3.03,-3.874,11,89,0,19,64,11,2,3,1
74,逆子体操,21300,830,3.109,15.36,14,86,0,17,55,14,6,6,2
75,前駆陣痛 いつから,20300,830,3.174,11.995,7,93,0,26,56,8,3,5,2
76,妊娠10週目,19800,830,3.186,-7.878,14,86,1,16,44,16,9,11,3
77,陣痛促進剤,15800,830,3.421,2.588,23,77,1,11,32,13,15,23,5
78,会陰マッサージ,21600,820,3.098,17.641,16,84,1,21,47,14,7,5,5
79,産休手当 いつもらえる,24100,810,2.979,46.531,11,89,0,26,56,10,4,3,1
80,産後ケア,22000,810,3.077,32.319,15,85,1,9,34,17,13,19,7
81,逆子 いつまで大丈夫,19800,810,3.166,21.489,18,82,0,19,50,11,7,10,3
82,妊娠6ヶ月,20700,800,3.105,-1.518,14,86,1,16,44,16,10,10,3
83,陣痛 間隔,17600,800,3.282,12.49,28,72,1,20,50,11,7,9,2
84,胎動 激しい,16300,800,3.343,13.016,12,88,0,19,59,13,3,4,2
85,妊婦 温泉,20100,780,3.129,-0.005,24,76,0,23,52,11,6,6,2
86,妊婦 チーズ,18800,780,3.191,-6.215,18,82,0,28,53,11,3,4,1
87,妊娠12週,18800,780,3.166,-2.957,13,87,1,17,46,16,8,9,3
88,産後 骨盤矯正,19500,770,3.122,52.299,8,92,0,18,59,14,4,3,2
89,妊娠11週,16200,770,3.305,-9.582,12,88,1,18,47,15,7,10,2
90,2ヶ月 赤ちゃん,23800,760,2.925,72.468,16,84,0,9,34,13,14,23,7
91,流産 症状,23500,760,2.946,-17.115,14,86,2,33,44,12,4,3,2
92,お宮参り レンタル,22100,760,3.014,52.668,8,92,0,20,44,8,9,14,5
93,後陣痛 いつまで,20200,760,3.08,39.344,4,96,0,24,61,9,2,3,1
94,赤ちゃん しゃっくり,23300,750,2.928,43.135,41,59,0,17,52,15,6,8,2
95,ベビー布団,22300,750,2.978,19.308,13,87,0,11,34,12,16,21,6
96,切迫早産 兆候,19700,750,3.105,5.894,8,92,0,25,55,9,4,5,2
97,エコー写真 見方,17700,740,3.217,-5.682,7,93,0,30,53,5,2,4,6
98,無痛分娩とは,5000,730,4.481,0,34,66,6,24,19,10,13,18,10
99,妊娠中 カフェイン,20200,720,3.034,-3.003,7,93,1,26,56,11,3,2,1
100,妊娠中,20000,720,3.044,-7.683,14,86,1,23,47,12,6,7,4
101,腹帯 いつから,18100,720,3.156,0.283,12,88,0,10,29,9,15,27,10
102,つわり いつまで,17700,720,3.155,-11.356,15,85,0,18,56,12,5,7,2
103,4dエコー,17500,720,3.181,9.545,12,88,0,25,51,11,5,6,2
104,妊娠4ヶ月,18100,710,3.111,-14.987,15,85,1,17,42,16,10,11,3
105,陣痛,16500,700,3.211,3.649,28,72,3,18,43,15,8,8,5
106,吸引分娩,15100,700,3.287,7.653,18,82,2,18,40,16,11,9,4
107,新生児 ウンチ出ない,18300,680,3.063,41.16,25,75,0,19,58,14,3,4,2
108,妊娠13週,13700,680,3.355,-2.146,12,88,1,16,47,16,7,10,3
109,マタニティ パジャマ,17100,670,3.129,-4.353,8,92,0,13,48,14,10,12,3
110,里帰り出産 期間,16900,670,3.156,4.978,18,82,0,21,38,10,12,16,3
111,妊婦 便秘,14000,670,3.327,-1.328,11,89,0,24,57,11,3,4,1
112,水通し やり方,19900,660,2.968,38.764,9,91,0,19,48,13,9,8,3
113,妊娠後期,14000,650,3.291,16.627,14,86,1,20,51,14,5,7,2
114,妊娠14週,13100,650,3.358,0.634,13,87,1,16,48,15,7,10,3
115,バウンサー いつから,19500,640,2.951,58.079,14,86,0,14,50,12,8,12,4
116,妊婦 はちみつ,17800,640,3.048,-1.561,16,84,0,24,52,12,6,5,1
117,戌の日 腹帯,17700,640,3.057,-35.162,16,84,0,10,25,10,23,26,6
